Ano;Trimestre;V4010;PNAD CONTÍNUA _COD(TÍTULO);avg_teleworkable;minimum_conditions;teleworkable_score
2018;3;3253;Trabalhadores comunitários da saúde;0;1;0
2018;3;3257;Inspetores de saúde laboral, ambiental e afins;0;1;0
2018;3;3311;Agentes e corretores de bolsa, câmbio e outros serviços financeiros;1;1;1
2018;3;3312;Agentes de empréstimos e financiamento;0.6666666666666666;1;0.6666666666666666
2018;3;3313;Contabilistas e guarda livros;1;1;1
2018;3;3314;Profissionais de nível médio de serviços estatísticos, matemáticos e afins;0.8;1;0.8
2018;3;3321;Agentes de seguros;1;0.6666666666666666;0.6666666666666666
2018;3;3322;Representantes comerciais;1;0;0
2018;3;3323;Agentes de compras;1;1;1
2018;3;3332;Organizadores de conferências e eventos;0;1;0
2018;3;3334;Agentes imobiliários;0.6666666666666666;0.875;0.5833333333333333
2018;3;3339;Agentes de serviços comerciais não classificados anteriormente;0.7142857142857143;1;0.7142857142857143
2018;3;3341;Supervisores de secretaria;1;1;1
2018;3;3343;Secretários executivos e administrativos;1;0.5;0.5
2018;3;3344;Secretários de medicina;1;1;1
2018;3;3411;Profissionais de nível médio do direito e serviços legais e afins;0.8333333333333334;0.75;0.625
2018;3;3423;Instrutores de educação física e atividades recreativas;0.5;1;0.5
2018;3;3431;Fotógrafos;1;1;1
2018;3;3432;Desenhistas e decoradores de interiores;0.6666666666666666;1;0.6666666666666666
2018;3;3511;Técnicos em operações de tecnologia da informação e das comunicações;1;1;1
2018;3;3512;Técnicos em assistência ao usuário de tecnologia da informação e das comunicações;1;0.75;0.75
2018;3;3513;Técnicos de redes e sistemas de computadores;1;1;1
2018;3;3521;Técnicos de radiodifusão e gravação audiovisual;0.8;1;0.8
2018;3;4110;Escriturários gerais;1;0.7692307692307693;0.7692307692307693
2018;3;4120;Secretários (geral);1;0.75;0.75
2018;3;4214;Cobradores e afins;0.5;1;0.5
2018;3;4221;Trabalhadores de agências de viagem;0;1;0
2018;3;4222;Trabalhadores de centrais de atendimento;0.3333333333333333;0.5555555555555556;0.18518518518518517
2018;3;4311;Trabalhadores de contabilidade e cálculo de custos;0.5;0.5;0.25
2018;3;4321;Trabalhadores de controle de abastecimento e estoques;0.2;0.5454545454545454;0.10909090909090909
2018;3;4412;Trabalhadores de serviços de correios;0.5;1;0.5
2018;3;5113;Guias de turismo;0;1;0
2018;3;5120;Cozinheiros;0.25;0.5714285714285714;0.14285714285714285
2018;3;5131;Garçons;0;0.375;0
2018;3;5132;atendentes de bar;0;0.6;0
2018;3;5141;Cabeleireiros;0;0.42105263157894735;0
2018;3;5142;Especialistas em tratamento de beleza e afins;0.25;0.6;0.15
2018;3;5151;Supervisores de manutenção e limpeza de edifícios em escritórios, hotéis e estabelecimentos;0;0;0
2018;3;5153;Porteiros e zeladores;0;0.6470588235294118;0
2018;3;5164;Cuidadores de animais;0;1;0
2018;3;5211;Vendedores de quiosques e postos de mercados;0;0.6666666666666666;0
2018;3;5222;Supervisores de lojas;0;0;0
2018;3;5223;Balconistas e vendedores de lojas;0;0.5882352941176471;0
2018;3;5230;Caixas e expedidores de bilhetes;0;0.7;0
2018;3;5241;Modelos de moda, arte e publicidade;1;1;1
2018;3;5242;Demonstradores de lojas;0;1;0
2018;3;5244;Vendedores por telefone;1;0.8571428571428571;0.8571428571428571
2018;3;5245;Frentistas de posto de gasolina;0;0.5;0
2018;3;5246;Balconistas dos serviços de alimentação;0;0.4;0
2018;3;5249;Vendedores não classificados anteriormente;0;1;0
2018;3;5311;Cuidadores de crianças;1;0.45454545454545453;0.45454545454545453
2018;3;5312;Ajudantes de professores;1;0.8571428571428571;0.8571428571428571
2018;3;5321;Trabalhadores de cuidados pessoais em instituições;0;1;0
2018;3;5322;Trabalhadores de cuidados pessoais a domicílios;0;0.3333333333333333;0
2018;3;5412;Policiais;0;0.5;0
2018;3;5413;Guardiões de presídios;0;1;0
2018;3;5414;Guardas de segurança;0;0.4375;0
2018;3;6121;Criadores de gado e trabalhadores qualificados da criação de gado;0;1;0
2018;3;7112;Pedreiros;0;0.36363636363636365;0
2018;3;7119;Outros trabalhadores qualificados e operários da construção não classificados anteriormente;0.16666666666666666;1;0.16666666666666666
2018;3;7125;Vidraceiros;0;1;0
2018;3;7126;Bombeiros e encanadores;0;0;0
2018;3;7131;Pintores e empapeladores;0;0.5714285714285714;0
2018;3;7213;Chapistas e caldeireiros;0;0.25;0
2018;3;7214;Montadores de estruturas metálicas;0;0;0
2018;3;7222;Ferramenteiros e afins;0;1;0
2018;3;7223;Reguladores e operadores de máquinas-ferramentas;0;0.5;0
2018;3;7231;Mecânicos e reparadores de veículos a motor;0;0.6666666666666666;0
2018;3;7233;Mecânicos e reparadores de máquinas agrícolas e industriais;0;0.5;0
2018;3;7314;Ceramistas e afins (preparação e fabricação);0;1;0
2018;3;7322;Impressores;0;1;0
2018;3;7411;Eletricistas de obras e afins;0;0.16666666666666666;0
2018;3;7412;Mecânicos e ajustadores eletricistas;0;0.5;0
2018;3;7413;Instaladores e reparadores de linhas elétricas;0;0;0
2018;3;7422;Instaladores e reparadores em tecnologias da informação e comunicações;0;0.5;0
2018;3;7512;Padeiros, confeiteiros e afins;0;0.7;0
2018;3;7522;Marceneiros e afins;0;0.5;0
2018;3;7523;Operadores de máquinas de lavrar madeira;0;1;0
2018;3;7531;Alfaiates, modistas, chapeleiros e peleteiros;0;0.6;0
2018;3;7532;Trabalhadores qualificados da preparação da confecção de roupas;0.5;1;0.5
2018;3;7533;Costureiros, bordadeiros e afins;0;0.25;0
2018;3;7534;Tapeceiros, colchoeiros e afins;0;0.5;0
2018;3;8131;Operadores de instalações e máquinas de produtos químicos;0;1;0
2018;3;8142;Operadores de máquinas para fabricar produtos de material plástico;0;0;0
2018;3;8152;Operadores de teares e outras máquinas de tecelagem;0;1;0
2018;3;8153;Operadores de máquinas de costura;0;0.2;0
2018;3;8154;Operadores de máquinas de branqueamento, tingimento e limpeza de tecidos;0;1;0
2018;3;8157;Operadores de máquinas de lavar, tingir e passar roupas;0;1;0
2018;3;8181;Operadores de instalações de vidraria e cerâmica;0;1;0
2018;3;8182;Operadores de máquinas de vapor e caldeiras;0;1;0
2018;3;8211;Mecânicos montadores de maquinaria mecânica;0;0.3333333333333333;0
2018;3;8212;Montadores de equipamentos elétricos e eletrônicos;0;1;0
2018;3;8219;Montadores não classificados anteriormente;0;1;0
2018;3;8322;Condutores de automóveis, taxis e caminhonetes;0;0.8;0
2018;3;8331;Condutores de ônibus e bondes;0;0.5454545454545454;0
2018;3;8332;Condutores de caminhões pesados;0;0;0
2018;3;8342;Operadores de máquinas de movimentação de terras e afins;0;1;0
2018;3;8343;Operadores de guindastes, gruas, aparatos de elevação e afins;0;1;0
2018;3;9111;Trabalhadores dos serviços domésticos em geral;0;0.40816326530612246;0
2018;3;9112;Trabalhadores de limpeza de interior de edifícios, escritórios, hotéis e outros estabelecimentos;0;0.2962962962962963;0
2018;3;9121;Lavadeiros de roupas e passadeiros manuais;0;0;0
2018;3;9313;Trabalhadores elementares da construção de edifícios;0;0.14285714285714285;0
2018;3;9321;empacotadores manuais;0;1;0
2018;3;9329;Trabalhadores elementares da indústria de transformação não classificados anteriormente;0;0.3333333333333333;0
2018;3;9333;Carregadores;0.25;0.5;0.125
2018;3;9412;Ajudantes de cozinha;0;0.5;0
2018;3;9611;Coletores de lixo e material reciclável;0;1;0
2018;3;9621;Mensageiros, carregadores de bagagens e entregadores de encomendas;0;0.6666666666666666;0
2018;4;1112;Dirigentes superiores da administração pública;0.75;1;0.75
2018;4;1211;Dirigentes financeiros;1;0.8333333333333334;0.8333333333333334
2018;4;1212;Dirigentes de recursos humanos;1;1;1
2018;4;1219;Dirigentes de administração e de serviços não classificados anteriormente;0.75;0.9375;0.703125
2018;4;1221;Dirigentes de vendas e  comercialização;1;1;1
2018;4;1222;Dirigentes de publicidade e relações públicas;1;1;1
2018;4;1223;Dirigentes de pesquisa e desenvolvimento;0.8;1;0.8
2018;4;1321;Dirigentes de indústria de transformação;0;1;0
2018;4;1324;Dirigentes de empresas de abastecimento, distribuição e afins;0.6666666666666666;1;0.6666666666666666
2018;4;1345;Dirigentes de serviços de educação;1;1;1
2018;4;1412;Gerentes de restaurantes;0;0.5;0
2018;4;1431;Gerentes de centros esportivos,  de diversão e culturais;0;1;0
2018;4;2114;Geólogos e geofísicos;1;1;1
2018;4;2132;Agrônomos e afins;0;1;0
2018;4;2142;Engenheiros civis;1;1;1
2018;4;2151;Engenheiros eletricistas;1;1;1
2018;4;2161;Arquitetos de edificações;1;1;1
2018;4;2163;Desenhistas de produtos e  vestuário;1;1;1
2018;4;2166;Desenhistas gráficos e de multimídia;1;1;1
2018;4;2211;Médicos gerais;0.06666666666666667;1;0.06666666666666667
2018;4;2212;Médicos especialistas;0.25;1;0.25
2018;4;2221;Profissionais de enfermagem;0;0.8888888888888888;0
2018;4;2261;Dentistas;0;0.9;0
2018;4;2262;Farmacêuticos;0;1;0
2018;4;2264;Fisioterapeutas;0;1;0
2018;4;2265;Dietistas e nutricionistas;0;1;0
2018;4;2266;Fonoaudiólogos e logopedistas;0.5;1;0.5
2018;4;2269;Profissionais da saúde não classificados anteriormente;0.375;1;0.375
2018;4;2310;Professores de universidades e do ensino superior;0.9714285714285714;1;0.9714285714285714
2018;4;2320;Professores de formação profissional;1;1;1
2018;4;2330;Professores do ensino médio;1;0.5;0.5
2018;4;2341;Professores do ensino fundamental;1;1;1
2018;4;2342;Professores do ensino pré-escolar;1;0.9090909090909091;0.9090909090909091
2018;4;2351;Especialistas em métodos pedagógicos;1;1;1
2018;4;2353;Outros professores de idiomas;1;0.75;0.75
2018;4;2359;Profissionais de ensino não classificados anteriormente;1;1;1
2018;4;2411;Contadores;0.75;0.8;0.6000000000000001
2018;4;2413;Analistas financeiros;1;0.8;0.8
2018;4;2421;Analistas de gestão e administração;1;0.9;0.9
2018;4;2423;Especialistas em políticas e serviços de pessoal e afins;1;0.6666666666666666;0.6666666666666666
2018;4;2431;Profissionais da publicidade e da comercialização;1;1;1
2018;4;2432;Profissionais de relações públicas;1;1;1
2018;4;2433;Profissionais de vendas técnicas e médicas (exclusive tic);1;1;1
2018;4;2511;Analistas de sistemas;1;1;1
2018;4;2512;Desenvolvedores de programas e aplicativos (software);1;1;1
2018;4;2521;Desenhistas e administradores de bases de dados;1;1;1
2018;4;2522;Administradores de sistemas;1;1;1
2018;4;2611;Advogados e juristas;1;0.9473684210526315;0.9473684210526315
2018;4;2619;Profissionais em direito não classificados anteriormente;1;1;1
2018;4;2622;Bibliotecários, documentaristas e afins;1;1;1
2018;4;2631;Economistas;1;1;1
2018;4;2632;Sociólogos, antropólogos e afins;1;1;1
2018;4;2634;Psicólogos;1;1;1
2018;4;2635;Assistentes sociais;0.5;1;0.5
2018;4;2636;Ministros de cultos religiosos, missionários e afins;1;1;1
2018;4;2641;Escritores;1;1;1
2018;4;2642;Jornalistas;1;1;1
2018;4;2651;Artistas plásticos;0.5;1;0.5
2018;4;2652;Músicos, cantores e compositores;0.25;0.8333333333333334;0.20833333333333334
2018;4;2653;Bailarinos e coreógrafos;0;1;0
2018;4;2654;Diretores de cinema, de teatro e afins;0.5714285714285714;1;0.5714285714285714
2018;4;2655;Atores;0;1;0
2018;4;3112;Técnicos em engenharia civil;0.25;0.5;0.125
2018;4;3113;Eletrotécnicos;0;1;0
2018;4;3115;Técnicos em engenharia mecânica;0;1;0
2018;4;3118;Desenhistas e projetistas técnicos;1;1;1
2018;4;3119;Técnicos em ciências físicas e da engenharia não classificados anteriormente;0;1;0
2018;4;3153;Pilotos de aviação e afins;0;1;0
2018;4;3211;Técnicos em aparelhos de diagnóstico e tratamento médico;0;0.6666666666666666;0
2018;4;3214;Técnicos de próteses médicas e dentárias;0;0;0
2018;4;3221;Profissionais de nível médio de enfermagem;0;0.625;0
2018;4;3253;Trabalhadores comunitários da saúde;0;0;0
2018;4;3256;assistentes de medicina;0;1;0
2018;4;3257;Inspetores de saúde laboral, ambiental e afins;0;1;0
2018;4;3311;Agentes e corretores de bolsa, câmbio e outros serviços financeiros;1;1;1
2018;4;3313;Contabilistas e guarda livros;1;1;1
2018;4;3314;Profissionais de nível médio de serviços estatísticos, matemáticos e afins;0.8;1;0.8
2018;4;3321;Agentes de seguros;1;1;1
2018;4;3322;Representantes comerciais;1;0.6666666666666666;0.6666666666666666
2018;4;3332;Organizadores de conferências e eventos;0;0.6666666666666666;0
2018;4;3334;Agentes imobiliários;0.6666666666666666;0.8;0.5333333333333333
2018;4;3341;Supervisores de secretaria;1;1;1
2018;4;3342;Secretários jurídicos;1;0.5;0.5
2018;4;3343;Secretários executivos e administrativos;1;1;1
2018;4;3344;Secretários de medicina;1;0.6666666666666666;0.6666666666666666
2018;4;3355;Inspetores de polícia e detetives;0.2;1;0.2
2018;4;3411;Profissionais de nível médio do direito e serviços legais e afins;0.8333333333333334;0.75;0.625
2018;4;3412;Trabalhadores e assistentes sociais de nível médio;0;0;0
2018;4;3422;Treinadores, instrutores e árbitros de atividades esportivas;0.5;0;0
2018;4;3423;Instrutores de educação física e atividades recreativas;0.5;0.6666666666666666;0.3333333333333333
2018;4;3432;Desenhistas e decoradores de interiores;0.6666666666666666;0.75;0.5
2018;4;3434;Chefes de cozinha;0;0.5;0
2018;4;3435;Outros profissionais de nível médio em atividades culturais e artísticas;0;1;0
2018;4;3511;Técnicos em operações de tecnologia da informação e das comunicações;1;1;1
2018;4;3512;Técnicos em assistência ao usuário de tecnologia da informação e das comunicações;1;0.6666666666666666;0.6666666666666666
2018;4;3513;Técnicos de redes e sistemas de computadores;1;1;1
2018;4;3521;Técnicos de radiodifusão e gravação audiovisual;0.8;1;0.8
2018;4;4110;Escriturários gerais;1;0.6666666666666666;0.6666666666666666
2018;4;4120;Secretários (geral);1;0.6666666666666666;0.6666666666666666
2018;4;4211;Caixas de banco e afins;0;1;0
2018;4;4221;Trabalhadores de agências de viagem;0;0.6666666666666666;0
2018;4;4222;Trabalhadores de centrais de atendimento;0.3333333333333333;0.3;0.09999999999999999
2018;4;4223;Telefonistas;0.5;0;0
2018;4;4224;Recepcionistas de hotéis;0;0;0
2018;4;4225;Trabalhadores dos serviços de informações;1;0;0
2018;4;4227;Entrevistadores de pesquisas de mercado;1;1;1
2018;4;4311;Trabalhadores de contabilidade e cálculo de custos;0.5;1;0.5
2018;4;4312;Trabalhadores de serviços estatísticos, financeiros e de seguros;0.7142857142857143;1;0.7142857142857143
2018;4;4321;Trabalhadores de controle de abastecimento e estoques;0.2;0.42857142857142855;0.08571428571428572
2018;4;4322;Trabalhadores de serviços de apoio à produção;0;0;0
2018;4;4414;Outros escreventes;0;1;0
2018;4;4415;Trabalhadores de arquivos;1;0.5;0.5
2018;4;4416;Trabalhadores do serviço de pessoal;1;1;1
2018;4;5111;Auxiliares de serviço de bordo;0;1;0
2018;4;5113;Guias de turismo;0;1;0
2018;4;5120;Cozinheiros;0.25;0.5714285714285714;0.14285714285714285
2018;4;5131;Garçons;0;0.5555555555555556;0
2018;4;5132;atendentes de bar;0;0.25;0
2018;4;5141;Cabeleireiros;0;0.35294117647058826;0
2018;4;5142;Especialistas em tratamento de beleza e afins;0.25;0.6666666666666666;0.16666666666666666
2018;4;5151;Supervisores de manutenção e limpeza de edifícios em escritórios, hotéis e estabelecimentos;0;1;0
2018;4;5153;Porteiros e zeladores;0;0.38461538461538464;0
2018;4;5164;Cuidadores de animais;0;0;0
2018;4;5211;Vendedores de quiosques e postos de mercados;0;0.6666666666666666;0
2018;4;5222;Supervisores de lojas;0;0.5;0
2018;4;5223;Balconistas e vendedores de lojas;0;0.625;0
2018;4;5230;Caixas e expedidores de bilhetes;0;0.5;0
2018;4;5242;Demonstradores de lojas;0;1;0
2018;4;5244;Vendedores por telefone;1;1;1
2018;4;5245;Frentistas de posto de gasolina;0;1;0
2018;4;5246;Balconistas dos serviços de alimentação;0;0.25;0
2018;4;5249;Vendedores não classificados anteriormente;0;1;0
2018;4;5311;Cuidadores de crianças;1;0.5294117647058824;0.5294117647058824
2018;4;5312;Ajudantes de professores;1;1;1
2018;4;5322;Trabalhadores de cuidados pessoais a domicílios;0;0.4;0
2018;4;5411;Bombeiros;0;1;0
2018;4;5413;Guardiões de presídios;0;1;0
2018;4;5414;Guardas de segurança;0;0.5333333333333333;0
2018;4;6210;Trabalhadores florestais qualificados e afins;0;1;0
2018;4;7112;Pedreiros;0;0.1875;0
2018;4;7119;Outros trabalhadores qualificados e operários da construção não classificados anteriormente;0.16666666666666666;1;0.16666666666666666
2018;4;7122;Aplicadores de revestimentos cerâmicos, pastilhas, pedras e madeiras;0;0;0
2018;4;7126;Bombeiros e encanadores;0;0.3333333333333333;0
2018;4;7131;Pintores e empapeladores;0;0.6666666666666666;0
2018;4;7132;Lustradores;0;0;0
2018;4;7212;Soldadores e oxicortadores;0;1;0
2018;4;7213;Chapistas e caldeireiros;0;0.75;0
2018;4;7223;Reguladores e operadores de máquinas-ferramentas;0;0.5;0
2018;4;7231;Mecânicos e reparadores de veículos a motor;0;0.375;0
2018;4;7233;Mecânicos e reparadores de máquinas agrícolas e industriais;0;1;0
2018;4;7318;Artesãos de tecidos, couros e materiais semelhantes;0;0.3333333333333333;0
2018;4;7322;Impressores;0;1;0
2018;4;7323;Encadernadores e afins;0;1;0
2018;4;7411;Eletricistas de obras e afins;0;0.5;0
2018;4;7412;Mecânicos e ajustadores eletricistas;0;0.6;0
2018;4;7511;Magarefes e afins;0;0.6666666666666666;0
2018;4;7512;Padeiros, confeiteiros e afins;0;0.25;0
2018;4;7522;Marceneiros e afins;0;0.4;0
2018;4;7531;Alfaiates, modistas, chapeleiros e peleteiros;0;0.5;0
2018;4;7533;Costureiros, bordadeiros e afins;0;1;0
2018;4;7534;Tapeceiros, colchoeiros e afins;0;1;0
2018;4;7543;Classificadores e provadores de produtos (exceto de bebidas e alimentos);0;1;0
2018;4;8122;Operadores de máquinas polidoras, galvanizadoras e recobridoras de metais;0;1;0
2018;4;8131;Operadores de instalações e máquinas de produtos químicos;0;1;0
2018;4;8141;Operadores de máquinas para fabricar produtos de borracha;0;0.3333333333333333;0
2018;4;8142;Operadores de máquinas para fabricar produtos de material plástico;0;0;0
2018;4;8153;Operadores de máquinas de costura;0;0.3333333333333333;0
2018;4;8160;Operadores de máquinas para elaborar alimentos e produtos afins;0;1;0
2018;4;8219;Montadores não classificados anteriormente;0;0;0
2018;4;8322;Condutores de automóveis, taxis e caminhonetes;0;0.5945945945945946;0
2018;4;8331;Condutores de ônibus e bondes;0;0.3333333333333333;0
2018;4;8332;Condutores de caminhões pesados;0;0.4444444444444444;0
2018;4;8344;Operadores de empilhadeiras;0;0;0
2018;4;9111;Trabalhadores dos serviços domésticos em geral;0;0.38095238095238093;0
2018;4;9112;Trabalhadores de limpeza de interior de edifícios, escritórios, hotéis e outros estabelecimentos;0;0.42105263157894735;0
