year,month,id CBO 2002,Salario medio,CBO Ocupação 2002,CBO Ocupação 2002,total
2018,1,232125,4673.78,Professor de Filosofia no Ensino Medio,232125,252
2018,1,232130,6227.48,Professor de Fisica no Ensino Medio,232130,588
2018,1,232135,5400.68,Professor de Geografia no Ensino Medio,232135,403
2018,1,232140,5434.94,Professor de Historia no Ensino Medio,232140,455
2018,1,232145,4924.28,Professor de Lingua e Literatura Brasileira no Ensino Medio,232145,406
2018,1,232150,4516.06,Professor de Lingua Estrangeira Moderna no Ensino Medio,232150,387
2018,1,232155,6869.01,Professor de Matematica no Ensino Medio,232155,796
2018,1,232160,8735.59,Professor de Psicologia no Ensino Medio,232160,15
2018,1,232165,6344.87,Professor de Quimica no Ensino Medio,232165,627
2018,1,232170,7224.85,Professor de Sociologia no Ensino Medio,232170,136
2018,1,233105,6753.82,Professor da Area de Meio Ambiente,233105,13
2018,1,233110,5357.58,Professor de Desenho Tecnico,233110,10774
2018,1,233115,11111.23,Professor de Tecnicas Agricolas,233115,34
2018,1,233120,3377.65,Professor de Tecnicas Comerciais e Secretariais,233120,94
2018,1,233125,2837.25,Professor de Tecnicas de Enfermagem,233125,222
2018,1,233130,3455.86,Professor de Tecnicas Industriais,233130,2
2018,1,233135,3297.12,Professor de Tecnologia e Calculo Tecnico,233135,31
2018,1,233205,3434.82,Instrutor de Aprendizagem e Treinamento Agropecuario,233205,131
2018,1,233210,5036.03,Instrutor de Aprendizagem e Treinamento Industrial,233210,1787
2018,1,233215,4854.8,Professor de Aprendizagem e Treinamento Comercial,233215,2681
2018,1,233220,3394.84,Professor Instrutor de Ensino e Aprendizagem Agroflorestal,233220,6
2018,1,233225,3237.68,Professor Instrutor de Ensino e Aprendizagem em Servicos,233225,1104
2018,1,234105,6332.52,Professor de Matematica Aplicada (No Ensino Superior),234105,188
2018,1,234110,16030.9,Professor de Matematica Pura (No Ensino Superior),234110,226
2018,1,234115,9182.08,Professor de Estatistica (No Ensino Superior),234115,11
2018,1,234120,9590.57,Professor de Computacao (No Ensino Superior),234120,635
2018,1,234125,7194.89,Professor de Pesquisa Operacional (No Ensino Superior),234125,4
2018,1,234205,14424.51,Professor de Fisica (Ensino Superior),234205,221
2018,1,234210,13295.46,Professor de Quimica (Ensino Superior),234210,262
2018,1,234215,12557.34,Professor de Astronomia (Ensino Superior),234215,1
2018,1,234305,11351.91,Professor de Arquitetura,234305,280
2018,1,234310,10825.08,Professor de Engenharia,234310,1750
2018,1,234315,16951.32,Professor de Geofisica,234315,80
2018,1,234320,11887.62,Professor de Geologia,234320,91
2018,1,234405,10762.48,Professor de Ciencias Biologicas do Ensino Superior,234405,1170
2018,1,234410,3436.87,Professor de Educacao Fisica no Ensino Superior,234410,490
2018,1,234415,8620.85,Professor de Enfermagem do Ensino Superior,234415,272
2018,1,234420,13423.35,Professor de Farmacia e Bioquimica,234420,141
2018,1,234425,4292.6,Professor de Fisioterapia,234425,119
2018,1,234430,6537.17,Professor de Fonoaudiologia,234430,25
2018,1,234435,11341.72,Professor de Medicina,234435,705
2018,1,234440,17335.04,Professor de Medicina Veterinaria,234440,94
2018,1,234445,2904.68,Professor de Nutricao,234445,51
2018,1,234450,12706.52,Professor de Odontologia,234450,172
2018,1,234455,8162.4,Professor de Terapia Ocupacional,234455,10
2018,1,234460,18662.45,Professor de Zootecnia do Ensino Superior,234460,2
2018,1,234505,8326.83,Professor de Ensino Superior na Area de Didatica,234505,3485
2018,1,234510,7998.23,Professor de Ensino Superior na Area de Orientacao Educacional,234510,4371
2018,1,234515,15249.26,Professor de Ensino Superior na Area de Pesquisa Educacional,234515,1219
2018,1,234520,6755.86,Professor de Ensino Superior na Area de Pratica de Ensino,234520,5946
2018,1,234604,7814.53,Professor de Lingua Alema,234604,32
2018,1,234608,6575.87,Professor de Lingua Italiana,234608,22
2018,1,234612,4883.71,Professor de Lingua Francesa,234612,102
2018,1,234616,4811.79,Professor de Lingua Inglesa,234616,1547
2018,1,234620,3802.95,Professor de Lingua Espanhola,234620,292
2018,1,234624,6613.03,Professor de Lingua Portuguesa,234624,673
2018,1,234628,4035.15,Professor de Literatura Brasileira,234628,21
2018,1,234632,5073.58,Professor de Literatura Portuguesa,234632,24
2018,1,234640,12647.03,Professor de Literatura Comparada,234640,2
2018,1,234644,2293.55,Professor de Literatura Espanhola,234644,5
2018,1,234648,9783.16,Professor de Literatura Francesa,234648,4
2018,1,234652,3282.82,Professor de Literatura Inglesa,234652,10
2018,1,234656,807.32,Professor de Literatura Italiana,234656,1
2018,1,234660,3815.59,Professor de Literatura de Linguas Estrangeiras Modernas,234660,10
2018,1,234664,5586.51,Professor de Outras Linguas e Literaturas,234664,62
2018,1,234668,2900.3,Professor de Linguas Estrangeiras Modernas,234668,71
2018,1,234672,7826.54,Professor de Linguistica e Linguistica Aplicada,234672,43
2018,1,234676,3141.55,Professor de Filologia e Critica Textual,234676,8
2018,1,234680,4661.98,Professor de Semiotica,234680,1
2018,1,234684,12065.64,Professor de Teoria da Literatura,234684,3
2018,1,234705,7276.92,Professor de Antropologia do Ensino Superior,234705,553
2018,1,234710,3196.83,Professor de Arquivologia do Ensino Superior,234710,4
2018,1,234715,4382.25,Professor de Biblioteconomia do Ensio Superior,234715,17
2018,1,234720,9735.59,Professor de Ciencia Politica do Ensino Superior,234720,77
2018,1,234725,11986.52,Professor de Comunicacao Social do Ensino Superior,234725,362
2018,1,234730,8471.87,Professor de Direito do Ensino Superior,234730,673
2018,1,234735,14347.05,Professor de Filosofia do Ensino Superior,234735,823
2018,1,234740,7809.12,Professor de Geografia do Ensino Superior,234740,19
2018,1,234745,12812.55,Professor de Historia do Ensino Superior,234745,96
2018,1,234750,11411.25,Professor de Jornalismo,234750,27
2018,1,234755,3797.92,Professor de Museologia do Ensino Superior,234755,1
2018,1,234760,11400.08,Professor de Psicologia do Ensino Superior,234760,341
2018,1,234765,13801.23,Professor de Servico Social do Ensino Superior,234765,46
2018,1,234770,6712.93,Professor de Sociologia do Ensino Superior,234770,140
2018,1,234805,15008.77,Professor de Economia,234805,290
2018,1,234810,9173.66,Professor de Administracao,234810,1966
2018,1,234815,6771.38,Professor de Contabilidade,234815,143
2018,1,234905,3215.55,Professor de Artes do Espetaculo no Ensino Superior,234905,101
2018,1,234910,8546,Professor de Artes Visuais no Ensino Superior (Artes Plasticas e Multimidia),234910,172
2018,1,234915,3053.85,Professor de Musica no Ensino Superior,234915,153
2018,1,239205,3780.43,Professor de Alunos com Deficiencia Auditiva e Surdos,239205,98
2018,1,239210,3028.81,Professor de Alunos com Deficiencia Fisica,239210,15
2018,1,239215,3278.83,Professor de Alunos com Deficiencia Mental,239215,143
2018,1,239220,4664.72,Professor de Alunos com Deficiencia Multipla,239220,73
2018,1,239225,5015.64,Professor de Alunos com Deficiencia Visual,239225,24
2018,1,239405,6826.22,Coordenador Pedagogico,239405,8297
2018,1,239410,4285.11,Orientador Educacional,239410,5318
2018,1,239415,4591.37,Pedagogo,239415,1802
2018,1,239420,1856.56,Professor de Tecnicas e Recursos Audiovisuais,239420,24
2018,1,239425,4665.59,Psicopedagogo,239425,49
2018,1,239430,7204.18,Supervisor de Ensino,239430,1283
2018,1,239435,5784.07,Designer Educacional,239435,382
2018,1,241005,8350.5,Advogado,241005,12416
2018,1,241010,12397.08,Advogado de Empresa,241010,3109
2018,1,241015,7741.8,Advogado (Direito Civil),241015,189
2018,1,241020,7960.24,Advogado (Direito Publico),241020,126
2018,1,241025,6098.6,Advogado (Direito Penal),241025,160
2018,1,241030,10561.1,Advogado (Areas Especiais),241030,90
2018,1,241035,10892.07,Advogado (Direito do Trabalho),241035,504
2018,1,241040,12213.2,Consultor Juridico,241040,3049
2018,1,241205,29543.33,Advogado da Uniao,241205,106
2018,1,241210,30432.47,Procurador Autarquico,241210,105
2018,1,241215,25758.72,Procurador da Fazenda Nacional,241215,558
2018,1,241220,10155.32,Procurador do Estado,241220,882
2018,1,241225,30863.82,Procurador do Municipio,241225,428
2018,1,241230,4370.48,Procurador Federal,241230,3
2018,1,241235,18059.05,Procurador Fundacional,241235,2
2018,1,241305,2620.93,Oficial de Registro de Contratos Maritimos,241305,2
2018,1,241310,3439.84,Oficial do Registro Civil de Pessoas Juridicas,241310,4
2018,1,241315,10228.31,Oficial do Registro Civil de Pessoas Naturais,241315,3
2018,1,241320,4597.91,Oficial do Registro de Distribuicoes,241320,27
2018,1,241325,9423.87,Oficial do Registro de Imoveis,241325,3
2018,1,241330,3306.02,Oficial do Registro de Titulos e Documentos,241330,25
2018,1,241335,21677.8,Tabeliao de Notas,241335,5
2018,1,242205,10150,Procurador da Republica,242205,1
2018,1,242215,5754.93,Procurador de Justica Militar,242215,1
2018,1,242235,1313,Promotor de Justica,242235,1
2018,1,242245,1465,Subprocurador-Geral da Republica,242245,1
2018,1,242305,18799.37,Delegado de Policia,242305,3125
2018,1,242405,4890.88,Defensor Publico,242405,21
2018,1,242410,6810.66,Procurador da Assistencia Judiciaria,242410,3
2018,1,242905,12023.01,Oficial de Inteligencia,242905,6
2018,1,242910,13227.16,Oficial Tecnico de Inteligencia,242910,4
2018,1,251105,5688.73,Antropologo,251105,6
2018,1,251110,5035.39,Arqueologo,251110,28
2018,1,251115,6267.61,Cientista Politico,251115,13
2018,1,251120,9243.04,Sociologo,251120,54
2018,1,251205,10845.34,Economista,251205,1169
2018,1,251210,6667.87,Economista Agroindustrial,251210,48
2018,1,251215,6957.44,Economista Financeiro,251215,7217
2018,1,251220,6904.72,Economista Industrial,251220,375
2018,1,251225,5416.08,Economista do Setor Publico,251225,2203
2018,1,251230,8241.59,Economista Ambiental,251230,90
2018,1,251235,7599.94,Economista Regional e Urbano,251235,111
2018,1,251305,9170.32,Geografo,251305,114
2018,1,251405,5941.17,Filosofo,251405,6
2018,1,251505,3875.33,Psicologo Educacional,251505,361
2018,1,251510,4880.91,Psicologo Clinico,251510,1003
2018,1,251515,3911.78,Psicologo do Esporte,251515,21
2018,1,251520,4608.83,Psicologo Hospitalar,251520,534
2018,1,251525,10187.37,Psicologo Juridico,251525,514
2018,1,251530,4349.54,Psicologo Social,251530,882
2018,1,251535,2457.99,Psicologo do Transito,251535,1
2018,1,251540,6397.61,Psicologo do Trabalho,251540,193
2018,1,251545,6358.45,Neuropsicologo,251545,5
2018,1,251550,4116.68,Psicanalista,251550,17
2018,1,251605,6163.76,Assistente Social,251605,5606
2018,1,252105,7700.05,Administrador,252105,48419
2018,1,252205,8477.22,Auditor (Contadores e Afins),252205,7128
2018,1,252210,7385.55,Contador,252210,27210
2018,1,252215,5947.26,Perito Contabil,252215,67
2018,1,252305,7005.48,Secretaria  Executiva,252305,10834
2018,1,252310,7479.79,Secretario  Bilingue,252310,1370
2018,1,252315,7057.09,Secretaria Trilingue,252315,76
2018,1,252320,3717.03,Tecnólogo em Secretariado Escolar,252320,227
2018,1,252405,4852.9,Analista de Recursos Humanos,252405,18676
2018,1,252505,12074.3,Administrador de Fundos e Carteiras de Investimento,252505,769
2018,1,252510,5487.97,Analista de Cambio,252510,731
2018,1,252515,5769.98,Analista de Cobranca (Instituicoes Financeiras),252515,1216
2018,1,252525,6443.37,Analista de Credito (Instituicoes Financeiras),252525,4176
2018,1,252530,6378.72,Analista de Credito Rural,252530,15
2018,1,252535,4972.83,Analista de Leasing,252535,37
2018,1,252540,7943.35,Analista de Produtos Bancarios,252540,5297
2018,1,252545,7170.3,Analista Financeiro (Instituicoes Financeiras),252545,13274
2018,1,252605,12199.77,Gestor em Segurança,252605,305
2018,1,253110,6637.28,Redator de Publicidade,253110,1477
2018,1,253115,6541.79,Agente Publicitario,253115,4382
2018,1,253120,7363.51,Analista de Negocios,253120,2538
2018,1,253125,6832.94,Analista de Pesquisa de Mercado,253125,2018
2018,1,253135,14174,Diretor de Criacao,253135,372
2018,1,253140,7094.22,Diretor de Arte (Publicidade),253140,666
2018,1,253205,16508.54,Gerente de Captacao (Fundos e Investimentos Institucionais),253205,775
2018,1,253210,13569.39,Gerente de Clientes Especiais (Private),253210,2007
2018,1,253215,8096.88,Gerente de Contas - Pessoa Fisica e Juridica,253215,14692
2018,1,253220,21427.33,Gerente de Grandes Contas (Corporate),253220,1255
2018,1,253225,4861.08,Operador de Negocios,253225,3682
2018,1,253305,10021.29,"Corretor de Valores, Ativos Financeiros, Mercadorias e Derivativos",253305,2032
2018,1,254105,29538.66,Auditor-Fiscal da Receita Federal,254105,146
2018,1,254110,17191.48,Tecnico da Receita Federal,254110,50
2018,1,254205,5246.5,Auditor-Fiscal da Previdencia Social,254205,10
2018,1,254305,28366.48,Auditor-Fiscal do Trabalho,254305,394
2018,1,254310,2133.06,Agente de Higiene e Seguranca,254310,344
2018,1,254405,25147.69,Fiscal de Tributos Estadual,254405,3261
2018,1,254410,22021.66,Fiscal de Tributos Municipal,254410,653
2018,1,254415,15178.37,Tecnico de Tributos Estadual,254415,124
2018,1,254420,5063.41,Tecnico de Tributos Municipal,254420,6
2018,1,261105,5071.09,Arquivista Pesquisador (Jornalismo),261105,63
2018,1,261110,6201.28,Assessor de Imprensa,261110,625
2018,1,261115,27639.69,Diretor de Redacao,261115,149
2018,1,261120,8769.11,Editor,261120,2205
2018,1,261125,8905.57,Jornalista,261125,1407
2018,1,261130,6485.67,Produtor de Texto,261130,339
2018,1,261135,9057.02,Reporter (Exclusive Radio e Televisao),261135,1230
2018,1,261140,4354.31,Revisor de Texto,261140,1042
2018,1,261205,7938.7,Bibliotecario,261205,1176
2018,1,261210,5641.81,Documentalista,261210,1095
2018,1,261215,5574.9,Analista de Informacoes (Pesquisador de Informacoes de Rede),261215,3111
2018,1,261305,2967.82,Arquivista,261305,500
2018,1,261310,6863.86,Museologo,261310,161
2018,1,261410,2670.9,Interprete,261410,39
2018,1,261415,7518.2,Linguista,261415,15
2018,1,261420,5154.48,Tradutor,261420,294
2018,1,261425,2629.8,Intérprete de Língua de Sinais,261425,167
2018,1,261505,5418.99,Autor-Roteirista,261505,53
2018,1,261515,2303.44,Escritor de Ficcao,261515,8
2018,1,261520,2228.68,Escritor de nao Ficcao,261520,3
2018,1,261525,2568.09,Poeta,261525,10
2018,1,261530,5171.07,Redator de Textos Tecnicos,261530,372
2018,1,261605,8429.65,Editor de Jornal,261605,108
2018,1,261610,9608.76,Editor de Livro,261610,441
2018,1,261615,5502.24,Editor de Midia Eletronica,261615,222
2018,1,261620,11024.1,Editor de Revista,261620,289
2018,1,261625,7108.88,Editor de Revista Cientifica,261625,11
2018,1,261705,8020.75,Ancora de Radio e Televisao,261705,31
2018,1,261710,11896.21,Comentarista de Radio e Televisao,261710,36
2018,1,261715,4400.35,Locutor de Radio e Televisao,261715,253
2018,1,261720,3834.38,Locutor Publicitario de Radio e Televisao,261720,19
2018,1,261730,9460,Reporter de Radio e Televisao,261730,275
2018,1,261805,3006.95,Fotografo,261805,352
2018,1,261810,2929.32,Fotografo Publicitario,261810,44
2018,1,261815,1762.38,Fotografo Retratista,261815,46
2018,1,261820,7601.64,Repoter Fotografico,261820,57
2018,1,262105,4889.65,Produtor Cultural,262105,190
2018,1,262110,4921.01,Produtor Cinematografico,262110,175
2018,1,262115,5469.85,Produtor de Radio,262115,91
2018,1,262120,3320.34,Produtor de Teatro,262120,72
2018,1,262125,5576.42,Produtor de Televisao,262125,630
2018,1,262130,4419.28,Tecnólogo em Produção Fonográfica,262130,16
2018,1,262135,4507.51,Tecnólogo em Produção Audiovisual,262135,227
2018,1,262205,10853.72,Diretor de Cinema,262205,29
2018,1,262210,11311.19,Diretor de Programas de Radio,262210,8
2018,1,262215,20369.08,Diretor de Programas de Televisao,262215,78
2018,1,262220,12640.1,Diretor Teatral,262220,85
2018,1,262305,5560.14,Cenografo Carnavalesco e Festas Populares,262305,13
2018,1,262310,6207.76,Cenografo de Cinema,262310,11
2018,1,262315,3568.42,Cenografo de Eventos,262315,44
2018,1,262320,3420.16,Cenografo de Teatro,262320,15
2018,1,262325,6087.08,Cenografo de Tv,262325,21
2018,1,262330,8309.84,Diretor de Arte,262330,692
2018,1,262405,3738.52,Artista (Artes Visuais),262405,467
2018,1,262410,4189.9,Desenhista Industrial Grafico (Designer Grafico),262410,4460
2018,1,262415,3189.37,Conservador-Restaurador de Bens  Culturais,262415,43
2018,1,262420,4802.65,Desenhista Industrial de Produto (Designer de Produto),262420,334
2018,1,262425,4679.21,Desenhista Industrial de Produto de Moda (Designer de Moda),262425,1207
2018,1,262505,2521.42,Ator,262505,43
2018,1,262605,6150,Compositor,262605,1
2018,1,262610,5693.84,Musico Arranjador,262610,34
2018,1,262615,6852.28,Musico Regente,262615,133
2018,1,262620,6706,Musicologo,262620,16
2018,1,262705,4711.48,Musico Interprete Cantor,262705,176
2018,1,262710,9771.36,Musico Interprete Instrumentista,262710,619
2018,1,262805,2567.55,Assistente de Coreografia,262805,36
2018,1,262810,7142.86,Bailarino (Exceto Dancas Populares),262810,76
2018,1,262815,3900.24,Coreografo,262815,5
2018,1,262825,1971.14,Ensaiador de Danca,262825,11
2018,1,262830,2232.2,Professor de Danca,262830,336
2018,1,262905,3875.35,Decorador de Interiores de Nivel Superior,262905,154
2018,1,263105,7152.62,Ministro de Culto Religioso,263105,579
2018,1,263110,3135.05,Missionario,263110,113
2018,1,263115,5300.35,Teologo,263115,45
2018,1,271105,3363.97,Chefe de Cozinha,271105,3103
2018,1,271110,4889.39,Tecnólogo em Gastronomia,271110,69
2018,1,300105,4882.98,Tecnico em Mecatronica - Automacao da Manufatura,300105,346
2018,1,300110,3315.21,Tecnico em Mecatronica - Robotica,300110,59
2018,1,300305,4992.41,Tecnico em Eletromecanica,300305,1004
2018,1,301105,4609.22,Tecnico de Laboratorio Industrial,301105,939
2018,1,301110,3051.55,Tecnico de Laboratorio de Analises Fisico-Quimicas (Materiais de Construcao),301110,699
2018,1,301115,7081.83,Tecnico Quimico de Petroleo,301115,26
2018,1,301205,5625.4,Tecnico de Apoio À Bioengenharia,301205,66
2018,1,311105,4882.11,Tecnico Quimico,311105,2157
2018,1,311110,2399.7,Tecnico de Celulose e Papel,311110,81
2018,1,311115,6046.82,Tecnico em Curtimento,311115,10
2018,1,311205,6116.6,Tecnico em Petroquimica,311205,9
2018,1,311305,5865.87,"Tecnico em Materiais, Produtos Ceramicos e Vidros",311305,65
2018,1,311405,2610.15,Tecnico em Borracha,311405,135
2018,1,311410,3167.81,Tecnico em Plastico,311410,264
2018,1,311505,6030.58,Tecnico de Controle de Meio Ambiente,311505,635
2018,1,311510,8223.38,Tecnico de Meteorologia,311510,32
2018,1,311515,3150.35,"Tecnico de Utilidade (Producao e Distribuicao de Vapor, Gases, Oleos, Combustiveis, Energia)",311515,135
2018,1,311520,6081.9,Tecnico em Tratamento de Efluentes,311520,60
2018,1,311605,3396.27,Tecnico Textil,311605,73
2018,1,311610,4855.89,Tecnico Textil (Tratamentos Quimicos),311610,31
2018,1,311615,3721.58,Tecnico Textil de Fiacao,311615,4
2018,1,311620,4147.29,Tecnico Textil de Malharia,311620,10
