year,month,id CBO 2002,Salario medio,CBO Ocupação 2002,total
2019,1,233210,2947.87,Instrutor de Aprendizagem e Treinamento Industrial,528
2019,1,233215,4405.6,Professor de Aprendizagem e Treinamento Comercial,745
2019,1,233220,5433.59,Professor Instrutor de Ensino e Aprendizagem Agroflorestal,3
2019,1,233225,2866.62,Professor Instrutor de Ensino e Aprendizagem em Servicos,384
2019,1,234105,7419.07,Professor de Matematica Aplicada (No Ensino Superior),4
2019,1,234110,3661.61,Professor de Matematica Pura (No Ensino Superior),1
2019,1,234115,1351.26,Professor de Estatistica (No Ensino Superior),25
2019,1,234120,4320.8,Professor de Computacao (No Ensino Superior),72
2019,1,234205,5959.39,Professor de Fisica (Ensino Superior),14
2019,1,234210,7526.18,Professor de Quimica (Ensino Superior),8
2019,1,234305,5552.82,Professor de Arquitetura,37
2019,1,234310,5837.71,Professor de Engenharia,117
2019,1,234315,11634.02,Professor de Geofisica,2
2019,1,234320,8292,Professor de Geologia,4
2019,1,234405,8805.66,Professor de Ciencias Biologicas do Ensino Superior,68
2019,1,234410,3084.91,Professor de Educacao Fisica no Ensino Superior,141
2019,1,234415,8215.01,Professor de Enfermagem do Ensino Superior,27
2019,1,234420,7981.47,Professor de Farmacia e Bioquimica,4
2019,1,234425,2597.97,Professor de Fisioterapia,21
2019,1,234435,9529.81,Professor de Medicina,44
2019,1,234440,17083.81,Professor de Medicina Veterinaria,2
2019,1,234445,1971.33,Professor de Nutricao,37
2019,1,234450,2265.94,Professor de Odontologia,2
2019,1,234455,4824.82,Professor de Terapia Ocupacional,2
2019,1,234505,8382.13,Professor de Ensino Superior na Area de Didatica,640
2019,1,234510,4867.93,Professor de Ensino Superior na Area de Orientacao Educacional,298
2019,1,234515,17438.58,Professor de Ensino Superior na Area de Pesquisa Educacional,63
2019,1,234520,5969.33,Professor de Ensino Superior na Area de Pratica de Ensino,1646
2019,1,234604,7119.09,Professor de Lingua Alema,4
2019,1,234608,5976.48,Professor de Lingua Italiana,2
2019,1,234612,2634.59,Professor de Lingua Francesa,10
2019,1,234616,3941,Professor de Lingua Inglesa,388
2019,1,234620,2928.2,Professor de Lingua Espanhola,58
2019,1,234624,4750.87,Professor de Lingua Portuguesa,87
2019,1,234628,2897.78,Professor de Literatura Brasileira,5
2019,1,234632,6166.58,Professor de Literatura Portuguesa,3
2019,1,234660,2907.03,Professor de Literatura de Linguas Estrangeiras Modernas,1
2019,1,234664,3409.04,Professor de Outras Linguas e Literaturas,8
2019,1,234668,2796.6,Professor de Linguas Estrangeiras Modernas,19
2019,1,234672,3276.26,Professor de Linguistica e Linguistica Aplicada,2
2019,1,234676,1074.41,Professor de Filologia e Critica Textual,2
2019,1,234705,4695.35,Professor de Antropologia do Ensino Superior,97
