quarter,year,date,area_m2,bedrooms,suite,bathrooms,garage,price_real_month,price_m2,condo_real,metro_dist_km,gym,field_quadra,elevator,furnished,swimming_pool,delta_cbd_farialima,inequality_meter,inequality_rank,teleworkable
2,2018,06/06/2018,47,2,0,1,1,301000,6404.26,308,0.341514161,,,,,,4.8177349,70.0625,6,0.21
2,2018,05/06/2018,48,1,,1,,621600,12950,,0.543930081,,,,,,3.7810183,75.40625,2,0.266
2,2018,06/06/2018,48,2,,1,1,415660,8659.58,,0.578489031,,,,,,3.9538256,53.75,29,0.47
2,2018,29/06/2018,48,2,0,1,1,372400,7758.33,472,0.301280186,,,,,,5.0823186,64.65625,10,0.384
2,2018,18/06/2018,48,2,0,1,1,248499,5177.06,244,1.101190203,,,,,,14.0939672,62.71875,14,0.212
2,2018,09/06/2018,48,1,,1,0,244999,5104.15,237,0.373432601,,,,,,5.9237597,78.21875,1,0.203
2,2018,12/06/2018,48,2,,1,1,258299,5381.23,392,2.702356913,,,,,,6.8763218,37.625,78,0.233
2,2018,08/06/2018,48,2,0,1,1,311500,6489.58,385,2.414664413,,,,,,5.3308097,47.65625,47,0.254
2,2018,08/06/2018,48,2,0,1,1,312900,6518.75,385,2.414664413,,,,,,5.3308097,47.65625,47,0.254
2,2018,27/06/2018,48,1,1,1,1,301000,6270.83,0,0.171312054,,,,,,4.2891569,67.75,8,0.251
2,2018,11/06/2018,48,1,0,1,1,378000,7875,861,0.171312054,,,,,,4.2891569,67.75,8,0.251
2,2018,29/06/2018,48,1,1,1,1,350000,7291.67,0,0.254010403,,,,,,4.3851623,78.21875,1,0.203
2,2018,05/06/2018,48,1,1,1,1,362600,7554.17,448,0.55744674,,,,,,5.9723129,59.59375,19,0.326
2,2018,05/06/2018,48,1,1,1,1,376600,7845.83,448,0.55744674,,,,,,5.9723129,59.59375,19,0.326
2,2018,30/06/2018,48,1,0,2,1,349300,7277.08,497,0.607051194,,,,,,3.3348356,47.65625,47,0.254
2,2018,16/06/2018,48,2,0,1,1,258299,5381.23,251,0.657417048,,,,,,10.1004332,63.03125,13,0.154
2,2018,12/06/2018,48,1,,1,1,378000,7875,284,0.592073909,,,,,,3.5424052,47.65625,47,0.254
2,2018,05/06/2018,49,1,1,1,1,384300,7842.86,506,0.211375226,,,,,,4.9886626,71.21875,3,0.234
2,2018,12/06/2018,49,2,0,1,1,251999,5142.84,196,3.996526936,,,,,,17.345096,49.6875,40,0.092
2,2018,25/06/2018,50,2,,1,1,251999,5039.98,270,6.339991704,,,,,,13.4957532,33.28125,88,0.153
2,2018,22/06/2018,50,1,1,2,,329000,6580,461,1.834133153,,,,,,3.9149681,49.65625,41,0.142
2,2018,19/06/2018,50,1,1,1,1,350000,7000,275,1.791059754,,,,,,12.3559594,52.15625,31,0.171
2,2018,08/06/2018,50,1,0,1,1,461999,9239.98,649,14.28976351,,,,,,20.8489887,29.5,94,0.107
2,2018,08/06/2018,50,1,0,1,1,468999,9379.98,649,14.28976351,,,,,,20.8489887,29.5,94,0.107
2,2018,22/06/2018,50,2,1,1,1,301000,6020,0,0.521981541,,,,,,4.7856469,78.21875,1,0.203
2,2018,30/06/2018,50,2,0,1,1,315000,6300,482,0.213757612,,,,,,5.1853857,53.75,29,0.47
2,2018,20/06/2018,50,1,1,2,1,373800,7476,394,1.776738415,,,,,,6.6563089,70.0625,6,0.21
2,2018,12/06/2018,50,2,0,1,1,273000,5460,461,0.376106358,,,,,,5.217913,67.75,8,0.251
2,2018,14/06/2018,50,2,0,2,1,385000,7700,546,0.598028496,,,,,,3.4100086,47.65625,47,0.254
2,2018,06/06/2018,50,2,0,1,1,266000,5320,273,0.461295419,,,,,,10.6955814,59.0625,20,0.195
2,2018,06/06/2018,51,1,1,1,1,321930,6312.35,,0.63451617,,,,,,11.2998343,54.6875,26,0.243
2,2018,21/06/2018,51,2,,1,1,258999,5078.41,280,2.35362934,,,,,,8.3609655,45.3125,53,0.154
2,2018,22/06/2018,51,2,,1,2,294000,5764.71,308,2.738667884,,,,,,14.0529064,52.15625,31,0.171
2,2018,01/06/2018,51,1,,1,1,337400,6615.69,301,0.604278527,,,,,,4.9644511,78.21875,1,0.203
2,2018,29/06/2018,51,1,1,1,1,420000,8235.29,,0.759179189,,,,,,5.7288532,59.59375,19,0.326
2,2018,15/06/2018,51,1,0,1,1,283500,5558.82,285,1.451269572,,,,,,7.0937201,57.46875,22,0.285
2,2018,09/06/2018,52,1,1,1,1,298900,5748.08,0,0.31944114,,,,,,2.7566494,71.0625,4,0.225
2,2018,13/06/2018,52,1,1,1,1,385000,7403.85,909,0.31944114,,,,,,2.7566494,71.0625,4,0.225
2,2018,19/06/2018,52,2,,1,1,341600,6569.23,336,4.062573642,,,,,,7.9073375,47.3125,49,0.222
2,2018,22/06/2018,52,2,,1,2,294000,5653.85,392,1.108879975,,,,,,12.8316331,62.71875,14,0.212
2,2018,05/06/2018,52,2,0,1,1,304500,5855.77,385,1.108879975,,,,,,12.8316331,62.71875,14,0.212
2,2018,05/06/2018,52,2,,1,1,275100,5290.38,441,0.40162924,,,,,,13.6779256,62.71875,14,0.212
2,2018,18/06/2018,52,2,1,1,1,616000,11846.15,0,1.981084466,,,,,,0.8841948,61.78125,15,0.427
2,2018,29/06/2018,52,1,,1,1,322000,6192.31,,2.031419454,,,,,,12.0831335,52.15625,31,0.171
2,2018,29/06/2018,52,1,,1,1,350000,6730.77,,2.031419454,,,,,,12.0831335,52.15625,31,0.171
2,2018,30/06/2018,52,1,,1,1,371000,7134.62,,2.031419454,,,,,,12.0831335,52.15625,31,0.171
2,2018,26/06/2018,52,1,0,1,1,364000,7000,301,1.963507459,,,,,,12.1320285,52.15625,31,0.171
2,2018,13/06/2018,52,2,0,1,1,406000,7807.69,728,0.189185136,,,,,,6.416502,59.59375,19,0.326
2,2018,06/06/2018,52,1,1,1,1,612500,11778.85,,2.559931373,,,,,,0.4353636,61.78125,15,0.427
2,2018,26/06/2018,52,2,0,1,1,262500,5048.08,392,0.351219085,,,,,,7.8996954,44.5,56,0.166
2,2018,29/06/2018,52,2,,1,1,332500,6394.23,244,0.351219085,,,,,,7.8996954,44.5,56,0.166
2,2018,05/06/2018,52,2,,1,1,279300,5371.15,220,0.411658062,,,,,,7.9582713,44.5,56,0.166
2,2018,27/06/2018,52,2,0,1,2,262500,5048.08,461,0.470168844,,,,,,15.1936115,49.71875,39,0.18
2,2018,09/06/2018,52,2,0,1,1,461299,8871.13,,0.367485023,,,,,,6.3227276,78.21875,1,0.203
2,2018,06/06/2018,52,2,1,1,,355600,6838.46,,0.374648583,,,,,,6.1688754,59.59375,19,0.326
2,2018,29/06/2018,52,2,,1,2,329000,6326.92,,0.871529764,,,,,,12.6946468,62.71875,14,0.212
2,2018,29/06/2018,52,2,1,2,2,378000,7269.23,,0.871529764,,,,,,12.6946468,62.71875,14,0.212
2,2018,06/06/2018,52,2,,1,1,302081,5809.25,,0.538278652,,,,,,6.8144992,57.75,21,0.221
2,2018,08/06/2018,52,2,0,1,1,269500,5182.69,336,1.036834097,,,,,,14.7719309,54.40625,28,0.197
2,2018,29/06/2018,52,2,1,2,1,287000,5519.23,,1.73633938,,,,,,9.5795117,63.03125,13,0.154
2,2018,07/06/2018,52,1,0,1,1,364000,7000,0,0.602409269,,,,,,3.281848,47.65625,47,0.254
2,2018,28/06/2018,53,1,1,2,1,560000,10566.04,1175,1.754596653,,,,,,0.685744,61.78125,15,0.427
2,2018,29/06/2018,54,1,1,1,1,805000,14907.41,,2.52950546,,,,,,0.2789368,61.78125,15,0.427
2,2018,29/06/2018,54,1,1,1,1,875000,16203.7,,2.52950546,,,,,,0.2789368,61.78125,15,0.427
2,2018,19/06/2018,54,2,2,3,1,447300,8283.33,0,0.291166977,,,,,,2.759119,71.0625,4,0.225
2,2018,28/06/2018,54,2,0,1,1,315000,5833.33,203,0.042112446,,,,,,5.0170473,70.0625,6,0.21
2,2018,04/06/2018,54,2,0,1,2,280000,5185.19,352,5.08136034,,,,,,11.5743528,51.3125,35,0.186
2,2018,29/06/2018,54,2,1,2,2,308000,5703.7,0,2.258725278,,,,,,7.1697702,37.625,78,0.233
2,2018,22/06/2018,55,1,1,1,0,763000,13872.73,542,0.447991091,,,,,,4.3758452,67.75,8,0.251
2,2018,06/06/2018,55,2,1,1,1,519119,9438.53,,0.578489031,,,,,,3.9538256,53.75,29,0.47
2,2018,28/06/2018,55,3,1,1,1,343000,6236.36,0,9.122355639,,,,,,15.0213293,47.34375,48,0.264
2,2018,15/06/2018,55,2,1,2,1,459899,8361.8,546,0.375318197,,,,,,2.8733441,71.0625,4,0.225
2,2018,06/06/2018,55,2,1,2,1,315000,5727.27,602,0.166095483,,,,,,14.8323684,54.40625,28,0.197
2,2018,19/06/2018,55,2,0,1,1,335300,6096.36,427,0.416161177,,,,,,8.6575024,44.5,56,0.166
2,2018,08/06/2018,55,1,1,2,1,296800,5396.36,251,1.359647444,,,,,,10.6403599,42.25,66,0.123
2,2018,29/06/2018,55,3,0,1,1,301000,5472.73,351,0.461295419,,,,,,10.6955814,59.0625,20,0.195
2,2018,21/06/2018,56,2,1,1,1,474669,8476.23,,0.179465482,,,,,,5.2210162,70.0625,6,0.21
2,2018,08/06/2018,56,2,2,2,2,308000,5500,70,1.599817732,,,,,,13.2200068,54.6875,26,0.243
2,2018,26/06/2018,56,2,0,1,1,402500,7187.5,574,0.382031258,,,,,,6.5688615,64.3125,11,0.282
2,2018,05/06/2018,56,2,1,2,1,389200,6950,420,0.6729342,,,,,,7.4292961,55.3125,24,0.167
2,2018,29/06/2018,57,2,1,2,1,312900,5489.47,336,4.314823366,,,,,,8.3315424,41.53125,68,0.234
2,2018,29/06/2018,57,2,1,2,2,349965,6139.74,343,1.832846311,,,,,,5.9693593,63.9375,12,0.235
2,2018,21/06/2018,57,2,1,2,1,440860,7734.39,0,0.293341207,,,,,,5.4990083,71.21875,3,0.234
2,2018,06/06/2018,57,2,1,1,1,472359,8287,,0.293445021,,,,,,4.8128172,71.21875,3,0.234
2,2018,06/06/2018,58,2,1,1,1,518692,8942.97,,0.222789339,,,,,,5.0887153,68.96875,7,0.437
2,2018,29/06/2018,58,2,1,2,1,301000,5189.66,,0.494721565,,,,,,11.7701346,54.6875,26,0.144
2,2018,01/06/2018,58,2,0,1,1,416500,7181.03,297,0.468350099,,,,,,7.0683056,66.96875,9,0.328
2,2018,06/06/2018,59,1,,2,1,742387,12582.83,,0.371959526,,,,,,3.158024,61.78125,15,0.427
2,2018,19/06/2018,59,2,1,2,1,347760,5894.24,280,1.810566027,,,,,,6.4256774,71.21875,3,0.234
2,2018,20/06/2018,59,2,1,1,2,385000,6525.42,350,0.676197658,,,,,,7.3118177,55.3125,24,0.167
2,2018,06/06/2018,59,2,1,1,1,403200,6833.9,,1.92579426,,,,,,6.6227382,57.46875,22,0.285
2,2018,14/06/2018,59,2,1,1,1,338800,5742.37,315,0.598302344,,,,,,13.8429677,54.40625,28,0.197
2,2018,13/06/2018,59,2,1,2,2,351400,5955.93,405,1.68323463,,,,,,12.3190786,61.25,16,0.348
2,2018,22/06/2018,59,2,1,2,1,609000,10322.03,516,0.607051194,,,,,,3.3348356,47.65625,47,0.254
2,2018,29/06/2018,59,2,,1,1,301000,5101.69,,0.681597346,,,,,,10.4114853,42.25,66,0.123
2,2018,21/06/2018,60,1,,1,1,742000,12366.67,2990,0.992256024,,,,,,3.1929628,75.40625,2,0.266
2,2018,04/06/2018,60,1,1,1,1,735000,12250,0,0.299315232,,,,,,3.2701016,75.40625,2,0.266
2,2018,06/06/2018,60,1,,1,1,400687,6678.12,,0.369242601,,,,,,5.8714132,59.59375,19,0.326
2,2018,01/06/2018,60,2,1,2,2,343000,5716.67,420,4.325866391,,,,,,8.499019,41.53125,68,0.234
2,2018,14/06/2018,60,3,1,1,2,315000,5250,302,4.370639298,,,,,,13.6436491,41.1875,71,0.191
2,2018,05/06/2018,60,2,0,1,1,329000,5483.33,385,0.76996763,,,,,,5.9632718,60.875,18,0.401
2,2018,28/06/2018,60,1,1,1,2,441000,7350,0,0.666237639,,,,,,3.8593077,71.21875,3,0.234
2,2018,02/06/2018,60,1,1,1,2,448000,7466.67,1680,0.666237639,,,,,,3.8593077,71.21875,3,0.234
2,2018,04/06/2018,60,2,1,2,1,385000,6416.67,454,0.573766518,,,,,,12.808754,62.71875,14,0.212
2,2018,21/06/2018,60,2,1,1,2,441000,7350,770,0.521981541,,,,,,4.7856469,78.21875,1,0.203
2,2018,26/06/2018,60,2,,1,1,560000,9333.33,,0.674815751,,,,,,3.8087831,75.40625,2,0.266
2,2018,28/06/2018,60,3,1,1,4,448000,7466.67,489,2.12341558,,,,,,6.8848674,70.46875,5,0.21
2,2018,29/06/2018,60,2,1,2,1,419300,6988.33,628,1.676044288,,,,,,6.7043212,70.46875,5,0.21
2,2018,04/06/2018,60,2,,1,1,336000,5600,518,1.335018313,,,,,,12.1104111,54.6875,26,0.243
2,2018,29/06/2018,60,2,2,2,,455000,7583.33,,0.468023499,,,,,,5.3844876,67.75,8,0.251
2,2018,06/06/2018,60,2,1,2,1,378000,6300,507,1.055045367,,,,,,6.0818985,53.75,29,0.47
2,2018,21/06/2018,60,1,0,1,1,489999,8166.65,861,1.864431967,,,,,,1.1601402,61.78125,15,0.427
2,2018,29/06/2018,60,2,1,2,1,315000,5250,,1.807957865,,,,,,13.8843545,49.78125,38,0.145
2,2018,19/06/2018,60,2,1,2,1,322000,5366.67,273,1.424146219,,,,,,10.2467751,63.03125,13,0.154
2,2018,12/06/2018,60,2,1,2,2,311183,5186.38,350,0.91441207,,,,,,14.2926989,54.40625,28,0.197
2,2018,08/06/2018,60,2,0,2,1,350000,5833.33,454,2.023345682,,,,,,11.5246012,54.6875,26,0.144
2,2018,16/06/2018,60,2,1,2,1,332500,5541.67,353,0.815638358,,,,,,7.2161789,46.84375,51,0.216
2,2018,05/06/2018,61,1,1,2,2,941499,15434.41,1020,2.445104131,,,,,,0.3007207,61.78125,15,0.427
2,2018,06/06/2018,61,2,1,2,1,349300,5726.23,423,0.815638358,,,,,,7.2161789,46.84375,51,0.216
2,2018,25/06/2018,62,3,1,2,1,315000,5080.65,376,5.83127941,,,,,,10.5329518,51.40625,34,0.394
2,2018,15/06/2018,62,3,0,2,1,339500,5475.81,525,0.621147842,,,,,,13.0805212,54.40625,28,0.197
2,2018,12/06/2018,62,1,1,1,1,630000,10161.29,420,0.469084405,,,,,,2.7915483,61.78125,15,0.427
2,2018,06/06/2018,62,2,1,1,2,330349,5328.21,,0.473417726,,,,,,7.9280877,44.5,56,0.166
2,2018,21/06/2018,62,2,,2,1,343700,5543.55,770,0.078326454,,,,,,7.1038265,55.3125,24,0.167
2,2018,11/06/2018,62,2,1,2,1,424200,6841.94,0,0.22555552,,,,,,6.7112437,64.65625,10,0.384
2,2018,12/06/2018,63,2,1,2,1,330400,5244.44,489,2.106142013,,,,,,5.5702544,47.65625,47,0.254
2,2018,22/06/2018,63,3,1,2,1,420000,6666.67,385,1.378280997,,,,,,11.3731792,54.6875,26,0.243
2,2018,16/06/2018,63,2,1,2,1,320600,5088.89,350,4.588920623,,,,,,10.9707388,51.3125,35,0.186
2,2018,26/06/2018,63,2,1,1,2,329000,5222.22,420,1.295863745,,,,,,6.8012492,57.46875,22,0.285
2,2018,11/06/2018,63,2,,1,1,343000,5444.44,336,1.451311614,,,,,,7.4367022,57.46875,22,0.285
2,2018,12/06/2018,63,3,1,2,1,318500,5055.56,336,1.346304579,,,,,,7.5436785,57.46875,22,0.285
2,2018,12/06/2018,63,3,1,2,1,329000,5222.22,381,2.035764085,,,,,,10.6048149,54.6875,26,0.144
2,2018,06/06/2018,63,2,1,2,1,546000,8666.67,1169,1.794144474,,,,,,0.6466552,61.78125,15,0.427
2,2018,29/06/2018,63,3,1,1,1,336000,5333.33,,0.683352004,,,,,,9.0262536,63.03125,13,0.154
2,2018,16/06/2018,63,3,1,2,1,322000,5111.11,311,0.458732291,,,,,,5.7459117,59.59375,19,0.326
2,2018,09/06/2018,63,2,1,2,2,439600,6977.78,805,0.643231833,,,,,,5.8114737,71.21875,3,0.234
2,2018,13/06/2018,63,2,1,2,1,594300,9433.33,507,0.484844345,,,,,,3.4968461,61.78125,15,0.427
2,2018,07/06/2018,64,2,0,2,1,510999,7984.36,840,0.765803212,,,,,,1.7553335,71.0625,4,0.225
2,2018,26/06/2018,64,2,1,2,2,461999,7218.73,385,1.298464376,,,,,,11.2110684,54.6875,26,0.243
2,2018,19/06/2018,64,2,1,2,2,382900,5982.81,350,0.692955957,,,,,,6.7078269,46.84375,51,0.216
2,2018,26/06/2018,64,2,1,2,1,581000,9078.13,503,0.197483858,,,,,,4.5188827,71.21875,3,0.234
2,2018,27/06/2018,64,3,1,3,1,385000,6015.63,560,0.761721597,,,,,,5.579516,71.21875,3,0.234
2,2018,19/06/2018,64,2,1,2,1,343000,5359.38,336,0.787762263,,,,,,9.1687341,63.03125,13,0.154
2,2018,19/06/2018,64,2,,1,1,322000,5031.25,0,7.264797032,,,,,,11.7008317,51.40625,34,0.394
2,2018,28/06/2018,64,2,1,1,2,357000,5578.13,441,1.871152311,,,,,,10.6921757,54.6875,26,0.144
2,2018,08/06/2018,64,2,0,1,1,357000,5578.13,700,2.268057154,,,,,,5.0317138,47.65625,47,0.254
2,2018,08/06/2018,64,2,0,1,1,362600,5665.63,700,2.268057154,,,,,,5.0317138,47.65625,47,0.254
2,2018,13/06/2018,64,3,1,1,1,392000,6125,630,0.630358455,,,,,,5.256896,53.75,29,0.47
2,2018,15/06/2018,64,2,0,1,1,371000,5796.88,280,0.680817209,,,,,,4.4181377,68.96875,7,0.437
2,2018,12/06/2018,64,2,1,2,1,322000,5031.25,350,1.547121003,,,,,,8.9152794,45.3125,53,0.154
2,2018,19/06/2018,64,2,1,2,2,542640,8478.75,489,2.155308819,,,,,,1.1799145,61.78125,15,0.427
2,2018,06/06/2018,64,2,1,1,1,431900,6748.44,,0.259229884,,,,,,3.8788488,61.78125,15,0.427
2,2018,19/06/2018,64,2,1,2,1,517999,8093.73,489,1.560492333,,,,,,6.5131639,70.0625,6,0.21
2,2018,20/06/2018,64,2,1,2,1,340900,5326.56,448,0.880852869,,,,,,6.5023449,53.75,29,0.47
2,2018,01/06/2018,64,2,1,1,2,521499,8148.42,525,0.895790532,,,,,,5.589633,70.0625,6,0.21
2,2018,21/06/2018,65,2,1,2,1,503999,7753.83,770,0.519678579,,,,,,3.7295146,75.40625,2,0.266
2,2018,01/06/2018,65,3,1,2,2,346500,5330.77,385,3.059632557,,,,,,8.8505418,66.96875,9,0.328
2,2018,19/06/2018,65,3,1,2,1,391300,6020,364,2.142162885,,,,,,8.489997,45.3125,53,0.154
2,2018,29/06/2018,65,3,1,2,3,486499,7484.6,630,0.756456053,,,,,,7.5661075,55.3125,24,0.167
2,2018,07/06/2018,65,2,1,2,1,489299,7527.68,371,0.16111513,,,,,,4.8292875,71.21875,3,0.234
2,2018,07/06/2018,65,2,1,2,2,489999,7538.45,0,1.195905248,,,,,,5.5027796,78.21875,1,0.203
2,2018,15/06/2018,65,3,1,2,1,420000,6461.54,378,0.699604718,,,,,,5.9146479,60.875,18,0.401
2,2018,12/06/2018,65,2,1,2,1,336000,5169.23,350,2.086808488,,,,,,10.6534182,59.0625,20,0.195
2,2018,22/06/2018,65,2,1,1,2,482999,7430.75,700,1.072622238,,,,,,6.5475223,70.0625,6,0.21
2,2018,15/06/2018,65,2,1,2,1,461999,7107.68,280,0.919956867,,,,,,6.0839812,46.84375,51,0.216
2,2018,14/06/2018,65,2,0,2,1,489999,7538.45,560,1.07973425,,,,,,4.0553467,68.96875,7,0.437
2,2018,18/06/2018,65,2,0,2,0,455000,7000,611,0.431714758,,,,,,5.0268174,61,17,0.304
2,2018,18/06/2018,65,2,0,2,1,472499,7269.22,611,0.431714758,,,,,,5.0268174,61,17,0.304
2,2018,11/06/2018,65,2,1,2,2,525000,8076.92,392,0.635915638,,,,,,5.4401045,53.75,29,0.47
2,2018,08/06/2018,65,3,1,2,1,401100,6170.77,448,2.423309984,,,,,,5.2291111,47.65625,47,0.254
2,2018,20/06/2018,65,2,1,2,1,419510,6454,317,0.90609704,,,,,,8.0478308,55.3125,24,0.167
2,2018,19/06/2018,65,2,0,2,0,328300,5050.77,280,0.143221406,,,,,,4.8403055,53.75,29,0.47
2,2018,21/06/2018,65,2,1,2,2,840000,12923.08,581,0.439220872,,,,,,3.7360578,75.40625,2,0.266
2,2018,04/06/2018,65,2,1,1,1,455000,7000,412,0.624913342,,,,,,5.1020879,53.75,29,0.47
2,2018,28/06/2018,65,2,1,2,2,391930,6029.69,0,2.184129362,,,,,,6.7609063,70.46875,5,0.21
2,2018,28/06/2018,65,4,1,1,1,588000,9046.15,496,0.67362154,,,,,,5.4788998,70.0625,6,0.21
2,2018,22/06/2018,65,2,1,2,2,521499,8023.06,648,0.424562477,,,,,,6.0295682,71.21875,3,0.234
2,2018,20/06/2018,65,2,0,1,2,329000,5061.54,420,0.461295419,,,,,,10.6955814,59.0625,20,0.195
2,2018,24/06/2018,65,3,1,2,1,371000,5707.69,700,0.48701819,,,,,,5.804117,60.875,18,0.401
2,2018,07/06/2018,66,2,0,2,1,455000,6893.94,385,0.403633818,,,,,,2.6835261,71.0625,4,0.225
2,2018,20/06/2018,66,2,1,2,1,487899,7392.41,420,0.513428199,,,,,,4.9783837,53.75,29,0.47
2,2018,27/06/2018,66,2,1,2,0,377300,5716.67,686,1.774249236,,,,,,1.0858151,61.78125,15,0.427
2,2018,24/06/2018,66,2,1,2,2,387800,5875.76,313,1.773769258,,,,,,8.5928213,63.03125,13,0.154
2,2018,25/06/2018,66,2,1,2,1,399000,6045.45,454,0.367882536,,,,,,3.7539287,71.21875,3,0.234
2,2018,06/06/2018,66,2,0,2,1,336000,5090.91,385,0.760232187,,,,,,5.3757298,53.75,29,0.47
2,2018,06/06/2018,66,2,1,1,1,552538,8371.79,,0.318257457,,,,,,5.2853585,70.0625,6,0.21
2,2018,06/06/2018,66,1,,1,,730555,11069.02,,0.547303121,,,,,,4.9171383,78.21875,1,0.203
2,2018,21/06/2018,66,1,,2,1,574000,8696.97,770,0.787795898,,,,,,1.6622661,71.0625,4,0.225
2,2018,12/06/2018,67,2,1,2,2,420000,6268.66,560,1.009589542,,,,,,5.9747168,53.75,29,0.47
2,2018,06/06/2018,67,2,1,1,2,359800,5370.15,478,1.400193571,,,,,,6.189647,46.84375,51,0.216
2,2018,27/06/2018,67,3,1,2,2,350000,5223.88,357,1.946042341,,,,,,12.5488582,54.6875,26,0.144
2,2018,06/06/2018,67,1,1,1,2,559868,8356.24,,0.942124496,,,,,,3.4263243,49.65625,41,0.142
2,2018,20/06/2018,67,2,1,2,1,336000,5014.93,0,2.186345967,,,,,,9.313487,45.3125,53,0.154
2,2018,29/06/2018,67,3,1,2,1,385000,5746.27,385,1.461901579,,,,,,6.6275363,60.875,18,0.401
2,2018,22/06/2018,67,2,1,3,1,452200,6749.25,560,0.418358811,,,,,,5.5626933,53.75,29,0.47
2,2018,05/06/2018,67,2,1,1,2,432600,6456.72,454,0.817363145,,,,,,12.7901428,62.71875,14,0.212
2,2018,06/06/2018,67,2,1,1,1,577648,8621.61,,0.318257457,,,,,,5.2853585,70.0625,6,0.21
2,2018,06/06/2018,67,3,1,1,1,338800,5056.72,,0.629358892,,,,,,13.8624125,54.40625,28,0.197
2,2018,14/06/2018,67,2,1,2,1,389130,5807.91,571,0.249227217,,,,,,3.8863848,61.78125,15,0.427
2,2018,27/06/2018,67,1,1,2,2,599900,8953.73,700,0.037314041,,,,,,3.1449177,47.65625,47,0.254
2,2018,19/06/2018,67,2,1,1,2,343000,5119.4,466,7.760264063,,,,,,12.8559887,47.34375,48,0.264
2,2018,21/06/2018,68,2,1,2,1,461999,6794.1,630,0.682406914,,,,,,1.8580108,71.0625,4,0.225
2,2018,27/06/2018,68,2,0,2,1,420000,6176.47,574,0.597800071,,,,,,4.3081259,53.75,29,0.47
2,2018,09/06/2018,68,2,1,3,1,357000,5250,482,0.989825789,,,,,,6.5088384,46.84375,51,0.216
2,2018,29/06/2018,68,2,1,2,1,744100,10942.65,378,2.385570617,,,,,,0.466307,61.78125,15,0.427
2,2018,29/06/2018,68,2,1,2,1,745500,10963.24,378,2.385570617,,,,,,0.466307,61.78125,15,0.427
2,2018,29/06/2018,68,2,1,2,1,747600,10994.12,378,2.385570617,,,,,,0.466307,61.78125,15,0.427
2,2018,20/06/2018,68,2,1,2,1,537600,7905.88,0,0.118162453,,,,,,5.1245338,70.0625,6,0.21
2,2018,01/06/2018,68,3,1,2,1,392000,5764.71,413,0.550373993,,,,,,7.4525226,64.3125,11,0.282
2,2018,05/06/2018,68,3,0,1,1,350000,5147.06,408,1.842903952,,,,,,9.3013966,63.03125,13,0.154
2,2018,30/06/2018,68,2,1,2,1,399000,5867.65,315,0.91339391,,,,,,7.2603834,46.84375,51,0.216
2,2018,29/06/2018,68,2,0,2,1,362600,5332.35,420,0.342603142,,,,,,5.0553355,53.75,29,0.47
2,2018,14/06/2018,68,2,1,2,1,510999,7514.69,0,0.667607602,,,,,,5.4508511,53.75,29,0.47
2,2018,01/06/2018,68,3,1,2,2,623000,9161.76,0,1.070989258,,,,,,5.491258,70.0625,6,0.21
2,2018,14/06/2018,69,1,1,2,1,962499,13949.26,665,1.930211729,,,,,,0.9768504,61.78125,15,0.427
2,2018,29/06/2018,69,3,1,2,0,455000,6594.2,336,4.547254061,,,,,,9.4082554,70.46875,5,0.21
2,2018,26/06/2018,69,2,0,2,1,396900,5752.17,623,1.274571865,,,,,,1.2239018,61.78125,15,0.427
2,2018,18/06/2018,69,1,1,2,2,585900,8491.3,700,1.634633345,,,,,,4.0501141,47.65625,47,0.254
2,2018,29/06/2018,69,2,1,2,1,514499,7456.51,,0.508780459,,,,,,6.0743225,59.59375,19,0.326
2,2018,09/06/2018,69,2,1,2,2,486499,7050.71,454,0.741075274,,,,,,5.3195194,53.75,29,0.47
2,2018,02/06/2018,69,3,1,2,1,385000,5579.71,385,1.094794277,,,,,,6.0816646,46.84375,51,0.216
2,2018,21/06/2018,69,2,1,1,1,385000,5579.71,454,0.69532077,,,,,,8.3101466,55.3125,24,0.167
2,2018,06/06/2018,69,2,1,1,1,565801,8200.01,,0.338817814,,,,,,4.7081564,68.96875,7,0.437
2,2018,15/06/2018,70,2,1,1,1,602000,8600,392,1.844316152,,,,,,2.0518465,61.78125,15,0.427
2,2018,04/06/2018,70,3,1,1,2,392000,5600,350,4.987066812,,,,,,9.3635846,47.3125,49,0.222
2,2018,04/06/2018,70,2,1,2,1,481599,6879.99,539,0.575438513,,,,,,2.5418731,61.78125,15,0.427
2,2018,14/06/2018,70,2,1,2,1,482999,6899.99,399,1.084628182,,,,,,15.2761706,54.40625,28,0.197
2,2018,08/06/2018,70,2,1,2,1,455000,6500,392,1.390963631,,,,,,15.7011393,54.40625,28,0.197
2,2018,16/06/2018,70,2,1,1,2,379400,5420,560,2.577693214,,,,,,13.2387505,50.4375,36,0.226
2,2018,09/06/2018,70,2,1,1,2,420000,6000,413,3.799528506,,,,,,7.2166215,51.5,33,0.269
2,2018,08/06/2018,70,2,0,1,1,437500,6250,350,2.058828409,,,,,,11.625928,54.6875,26,0.144
2,2018,02/06/2018,70,2,1,2,2,444500,6350,343,1.913299291,,,,,,11.6796047,54.6875,26,0.144
2,2018,14/06/2018,70,2,0,1,2,503999,7199.99,770,1.634633345,,,,,,4.0501141,47.65625,47,0.254
2,2018,03/06/2018,70,1,1,1,1,478099,6829.99,717,1.627258213,,,,,,4.0509318,47.65625,47,0.254
