date;area_m2;bedrooms;suite;bathrooms;garage;price_real_month;price_m2;condo_real;metro_dist_km;gym;field_quadra;elevator;furnished;swimming_pool;delta_cbd_farialima;inequality_meter;inequality_rank;teleworkable
01/07/2021;122;2;0;2;0;2000;16.39344262;1500;1.094406507;0;0;1;0;0;6.286763034;56.9375;22;0.263
07/08/2021;122;2;0;3;1;2000;16.39344262;1500;1.094406507;0;0;1;0;0;6.286763034;56.9375;22;0.263
05/09/2021;122;2;0;2;0;2000;16.39344262;1500;1.094406507;0;0;1;0;0;6.286763034;56.9375;22;0.263
06/10/2021;122;2;0;2;0;2000;16.39344262;1500;1.094406507;0;0;1;0;0;6.286763034;56.9375;22;0.215
03/11/2021;122;2;0;2;0;2000;16.39344262;1500;1.094406507;0;0;1;0;0;6.286763034;56.9375;22;0.215
13/12/2021;122;2;0;2;0;2000;16.39344262;1500;1.094406507;0;0;1;0;0;6.286763034;56.9375;22;0.215
19/02/2019;80;3;1;3;1;1750;21.875;840;1.094406507;;;;;;6.286763034;64.21875;9;0.182
28/08/2021;55;1;0;1;0;1600;29.09090909;0;0.300190306;0;0;0;0;0;5.397515531;59.28125;14;0.412
05/09/2021;55;1;0;1;0;1600;29.09090909;591;0.300190306;0;0;1;1;0;5.397515531;59.28125;14;0.412
07/12/2018;249;4;3;4;4;10500;42.1686747;1726;2.093916346;;;;;;6.546329591;70.46875;5;0.145
18/10/2019;180;3;1;2;2;5500;30.55555556;2000;0.388161016;0;0;0;0;0;3.816723056;65.76666667;6;0.271
03/05/2021;60;2;0;1;0;1900;31.66666667;690;0.440610939;0;0;1;1;0;5.687131281;59.28125;14;0.212
06/06/2021;60;2;0;1;0;1900;31.66666667;690;0.440610939;0;0;1;1;0;5.687131281;59.28125;14;0.212
01/07/2021;60;2;0;1;0;1900;31.66666667;690;0.440610939;0;0;1;1;0;5.687131281;59.28125;14;0.412
07/08/2021;60;2;0;1;0;1900;31.66666667;690;0.440610939;0;0;1;1;0;5.687131281;59.28125;14;0.412
05/09/2021;60;2;0;1;0;1900;31.66666667;690;0.440610939;0;0;1;1;0;5.687131281;59.28125;14;0.412
06/10/2021;60;2;0;1;0;1900;31.66666667;690;0.440610939;0;0;1;1;0;5.687131281;59.28125;14;0.186
03/11/2021;60;2;0;1;0;1900;31.66666667;690;0.440610939;0;0;1;1;0;5.687131281;59.28125;14;0.186
13/12/2021;60;2;0;1;0;1900;31.66666667;690;0.440610939;0;0;1;1;0;5.687131281;59.28125;14;0.186
28/01/2021;46;2;0;1;0;1800;39.13043478;0;0.440610939;0;0;0;0;0;5.687131281;59.28125;14;0.216
09/02/2021;46;2;0;1;0;1800;39.13043478;0;0.440610939;0;0;0;0;0;5.687131281;59.28125;14;0.216
09/03/2021;35;1;0;1;0;1450;41.42857143;439;0.440610939;0;0;1;1;0;5.687131281;59.28125;14;0.216
11/10/2019;143;1;0;3;3;4800;33.56643357;0;0.942796528;0;0;0;0;0;3.336235635;71.21875;2;0.193
17/04/2021;168;3;1;3;2;7250;43.1547619;1400;0.589535894;0;1;1;1;1;6.322292804;58.71875;17;0.245
03/05/2021;168;3;1;3;2;7250;43.1547619;1400;0.589535894;0;1;1;1;1;6.322292804;58.71875;17;0.245
23/02/2019;325;4;2;4;4;7699;23.68923077;1254;0.904458206;;;;;;3.021105728;39.46875;79;0.155
24/01/2019;35;1;1;1;1;1085;31;1085;0.754676572;;;;;;3.436218903;65.76666667;6;0.201
08/01/2019;35;1;1;1;1;1330;38;770;0.754676572;;;;;;3.436218903;65.76666667;6;0.201
06/12/2018;35;1;1;1;1;1330;38;770;0.754676572;;;;;;3.436218903;75.40625;2;0.173
18/11/2018;23;1;0;1;1;943;41;1025;0.754676572;;;;;;3.436218903;75.40625;2;0.173
14/06/2018;23;1;1;1;1;944;41.04347826;909;0.754676572;;;;;;3.436218903;75.40625;2;0.266
24/01/2019;35;1;1;1;1;1470;42;770;0.754676572;;;;;;3.436218903;65.76666667;6;0.201
30/08/2018;35;1;1;1;1;1470;42;840;0.754676572;;;;;;3.436218903;75.40625;2;0.112
30/01/2019;30;1;0;1;1;1274;42.46666667;1025;0.754676572;;;;;;3.436218903;65.76666667;6;0.201
11/12/2018;35;1;1;1;1;1540;44;770;0.754676572;;;;;;3.436218903;75.40625;2;0.173
14/06/2018;23;1;1;1;1;1014;44.08695652;909;0.754676572;;;;;;3.436218903;75.40625;2;0.266
21/06/2018;35;1;0;1;1;1554;44.4;770;0.754676572;;;;;;3.436218903;75.40625;2;0.266
21/08/2018;35;1;1;1;1;1610;46;700;0.754676572;;;;;;3.436218903;75.40625;2;0.112
26/07/2018;30;1;0;1;1;1400;46.66666667;616;0.754676572;;;;;;3.436218903;75.40625;2;0.112
20/08/2018;23;1;1;1;1;1092;47.47826087;0;0.754676572;;;;;;3.436218903;75.40625;2;0.112
14/12/2018;23;1;1;1;1;1113;48.39130435;1085;0.754676572;;;;;;3.436218903;75.40625;2;0.173
14/02/2019;23;1;1;1;1;1162;50.52173913;1113;0.754676572;;;;;;3.436218903;65.76666667;6;0.201
14/09/2018;23;1;1;1;1;1162;50.52173913;1113;0.754676572;;;;;;3.436218903;75.40625;2;0.112
14/02/2019;23;1;1;1;1;1232;53.56521739;972;0.754676572;;;;;;3.436218903;65.76666667;6;0.201
14/09/2018;23;1;1;1;1;1232;53.56521739;972;0.754676572;;;;;;3.436218903;75.40625;2;0.112
07/02/2019;23;1;1;1;1;1260;54.7826087;990;0.754676572;0;0;0;0;0;3.436218903;65.76666667;6;0.201
18/07/2018;23;1;0;1;1;1260;54.7826087;840;0.754676572;;;;;;3.436218903;75.40625;2;0.112
14/02/2019;23;1;1;1;1;1302;56.60869565;1113;0.754676572;;;;;;3.436218903;65.76666667;6;0.201
12/05/2019;23;1;0;1;1;1360;59.13043478;0;0.754676572;0;0;0;0;0;3.436218903;65.76666667;6;0.183
23/01/2019;30;1;0;1;1;2100;70;0;0.754676572;;;;;;3.436218903;65.76666667;6;0.201
02/01/2019;92;3;2;3;2;5600;60.86956522;1680;0.494593296;;;;;;3.821058046;65.76666667;6;0.201
01/02/2019;95;3;1;3;0;3500;36.84210526;840;2.031313267;;;;;;0.961044366;62.5;11;0.303
19/05/2019;130;3;0;2;1;5500;42.30769231;0;1.945785919;0;0;0;0;0;1.420845955;62.5;11;0.308
08/02/2019;114;1;0;1;2;1750;15.35087719;712;1.782625188;;;;;;13.64043804;55.96875;21;0.128
10/08/2018;26;1;0;1;1;1050;40.38461538;909;1.532376007;;;;;;5.076544701;64.65625;10;0.168
15/12/2018;75;2;1;2;2;2450;32.66666667;385;0.756456053;;;;;;7.566107511;55.3125;24;0.119
12/05/2019;152;3;0;4;3;4500;29.60526316;0;0.717533487;0;0;0;0;0;7.230213122;35.21875;90;0.235
15/03/2019;193;4;0;4;3;7500;38.86010363;0;0.717533487;0;0;0;0;0;7.230213122;35.21875;90;0.213
03/08/2018;30;1;1;1;1;979;32.63333333;1134;0.43332214;;;;;;3.814088484;75.40625;2;0.112
05/11/2018;30;1;1;1;1;1134;37.8;1190;0.43332214;;;;;;3.814088484;75.40625;2;0.173
25/08/2018;30;1;1;1;1;1225;40.83333333;1050;0.43332214;;;;;;3.814088484;75.40625;2;0.112
21/06/2018;35;1;0;1;1;1617;46.2;770;0.43332214;;;;;;3.814088484;75.40625;2;0.266
25/02/2019;150;2;1;2;1;3849;25.66;1400;0.705326312;;;;;;3.608977034;65.76666667;6;0.201
24/02/2019;218;4;3;4;4;5327;24.43577982;2800;1.317878542;;;;;;4.148754311;39.46875;79;0.155
29/10/2018;86;3;1;3;2;1750;20.34883721;686;2.651873661;;;;;;13.65728748;52.15625;31;0.17
15/01/2019;70;2;1;2;2;2100;30;770;1.503022723;;;;;;6.534293697;64.21875;9;0.182
20/02/2019;156;3;1;3;2;4200;26.92307692;1750;0.890750052;;;;;;3.63511777;68.96875;3;0.143
22/02/2019;10;1;0;1;1;1190;119;0;1.484952698;;;;;;16.72152987;53.53125;25;0.131
03/05/2021;140;3;0;2;1;5000;35.71428571;950;1.974288776;1;0;1;0;1;1.355256575;67.9375;1;0.334
06/06/2021;140;3;0;2;1;5000;35.71428571;950;1.974288776;1;0;1;0;1;1.355256575;67.9375;1;0.334
01/07/2021;140;3;0;2;1;5000;35.71428571;950;1.974288776;1;0;1;0;1;1.355256575;67.9375;1;0.426
07/08/2021;140;3;0;2;1;5000;35.71428571;950;1.974288776;1;0;1;0;1;1.355256575;67.9375;1;0.426
05/09/2021;140;3;0;2;1;5000;35.71428571;950;1.974288776;1;0;1;0;1;1.355256575;67.9375;1;0.426
06/10/2021;140;3;0;2;1;5000;35.71428571;950;1.974288776;1;0;1;0;1;1.355256575;67.9375;1;0.292
03/11/2021;140;3;0;2;1;5000;35.71428571;950;1.974288776;1;0;1;0;1;1.355256575;67.9375;1;0.292
13/12/2021;140;3;0;2;1;5000;35.71428571;950;1.974288776;1;0;1;0;1;1.355256575;67.9375;1;0.292
11/03/2020;55;2;0;1;1;1050;19.09090909;430;3.103832799;0;0;0;0;0;19.66027252;40.0625;83;0.152
03/01/2019;92;3;0;2;2;2000;21.73913043;0;1.234914534;0;0;0;0;0;14.48134294;55.96875;21;0.128
22/01/2020;92;3;1;2;2;1980;21.52173913;734;1.186023529;1;1;1;0;1;14.34444913;57.96875;16;0.122
05/02/2020;92;3;0;2;2;1980;21.52173913;0;1.186023529;0;0;0;0;0;14.34444913;57.96875;16;0.122
25/12/2019;92;3;0;2;2;1980;21.52173913;0;1.186023529;0;0;0;0;0;14.34444913;55.96875;21;0.14
23/03/2021;91;3;0;2;2;2400;26.37362637;0;1.220424307;1;1;1;0;1;14.29937934;47.90625;44;0.136
04/06/2020;33;1;0;1;1;850;25.75757576;0;0.265729054;0;0;0;0;0;11.56690873;52.03125;30;0.146
07/08/2018;36;1;0;1;1;1141;31.69444444;770;0.265729054;;;;;;11.56690873;54.6875;26;0.16
02/10/2018;32;1;1;1;1;1050;32.8125;875;0.265729054;;;;;;11.56690873;54.6875;26;0.184
10/01/2019;32;1;0;1;1;1085;33.90625;875;0.265729054;;;;;;11.56690873;48.84375;45;0.139
31/08/2018;32;1;0;1;1;1085;33.90625;875;0.265729054;;;;;;11.56690873;54.6875;26;0.16
02/10/2018;32;1;1;1;1;1085;33.90625;875;0.265729054;;;;;;11.56690873;54.6875;26;0.184
10/09/2018;35;1;1;1;1;1260;36;700;0.265729054;;;;;;11.56690873;54.6875;26;0.16
21/06/2018;35;1;0;1;1;1284;36.68571429;770;0.265729054;;;;;;11.56690873;54.6875;26;0.243
15/10/2018;35;1;1;1;1;1330;38;770;0.265729054;;;;;;11.56690873;54.6875;26;0.184
18/01/2019;32;1;1;1;1;1225;38.28125;875;0.265729054;;;;;;11.56690873;48.84375;45;0.139
01/11/2019;32;1;0;1;1;1350;42.1875;0;0.265729054;0;0;0;0;0;11.56690873;48.84375;45;0.184
21/02/2018;32;1;0;1;1;1750;54.6875;0;0.265729054;;;;;;11.56690873;54.6875;26;0.098
01/02/2019;44;1;0;1;1;2800;63.63636364;454;0.383807912;;;;;;4.195178348;65.8125;5;0.327
02/11/2018;44;1;1;1;1;2800;63.63636364;454;0.383807912;;;;;;4.195178348;68.96875;7;0.34
12/09/2018;43;1;0;1;1;2870;66.74418605;525;0.383807912;;;;;;4.195178348;68.96875;7;0.174
31/01/2019;31;1;0;1;1;2100;67.74193548;406;0.383807912;;;;;;4.195178348;65.8125;5;0.327
12/09/2018;32;1;0;1;1;2170;67.8125;475;0.383807912;;;;;;4.195178348;68.96875;7;0.174
27/10/2018;44;2;1;2;1;3010;68.40909091;461;0.383807912;;;;;;4.195178348;68.96875;7;0.34
31/10/2018;30;1;1;1;1;2100;70;454;0.383807912;;;;;;4.195178348;68.96875;7;0.34
01/12/2018;31;2;1;2;1;2170;70;420;0.383807912;;;;;;4.195178348;68.96875;7;0.34
25/02/2019;31;1;0;1;1;2240;72.25806452;406;0.383807912;;;;;;4.195178348;65.8125;5;0.327
29/06/2018;44;2;1;2;1;3220;73.18181818;0;0.383807912;;;;;;4.195178348;68.96875;7;0.437
05/07/2018;44;1;1;1;1;3220;73.18181818;0;0.383807912;;;;;;4.195178348;68.96875;7;0.174
29/06/2018;43;1;1;1;1;3150;73.25581395;385;0.383807912;;;;;;4.195178348;68.96875;7;0.437
27/10/2018;31;1;1;1;1;2335;75.32258065;345;0.383807912;;;;;;4.195178348;68.96875;7;0.34
05/11/2018;31;1;1;1;1;2335;75.32258065;345;0.383807912;;;;;;4.195178348;68.96875;7;0.34
19/12/2018;32;1;0;1;0;2450;76.5625;315;0.383807912;;;;;;4.195178348;68.96875;7;0.34
27/10/2018;31;1;1;1;1;2380;76.77419355;345;0.383807912;;;;;;4.195178348;68.96875;7;0.34
05/11/2018;31;1;1;1;1;2380;76.77419355;345;0.383807912;;;;;;4.195178348;68.96875;7;0.34
21/02/2019;31;1;1;1;1;2730;88.06451613;0;0.383807912;;;;;;4.195178348;65.8125;5;0.327
21/02/2019;31;1;1;1;1;3430;110.6451613;0;0.383807912;;;;;;4.195178348;65.8125;5;0.327
28/04/2019;30;1;0;1;1;4000;133.3333333;0;0.383807912;0;0;0;0;0;4.195178348;65.8125;5;0.334
05/05/2019;30;1;0;1;1;4000;133.3333333;0;0.383807912;0;0;0;0;0;4.195178348;65.8125;5;0.334
13/12/2021;43;1;0;1;1;2000;46.51162791;0;0.327445949;0;0;0;0;0;4.621311631;59.3125;13;0.215
22/03/2019;45;1;0;1;0;800;17.77777778;0;2.647056791;0;0;0;0;0;9.854702083;49.46875;40;0.207
25/02/2019;367;4;3;4;4;5950;16.21253406;0;1.925678218;;;;;;6.028810122;35.21875;90;0.213
08/01/2020;50;2;0;1;1;1300;26;0;2.846347043;0;0;0;0;0;9.948393696;52.1875;28;0.158
22/03/2019;52;2;0;1;1;1100;21.15384615;0;3.604938336;0;0;0;0;0;10.65797581;52.46875;29;0.133
07/08/2019;58;2;0;1;1;1600;27.5862069;0;0.52522255;0;0;0;0;0;8.816877694;45.625;61;0.362
04/09/2019;50;2;0;1;1;1150;23;0;0.903695101;0;0;0;0;0;9.327481991;45.625;61;0.362
05/01/2018;53;2;0;1;1;1150;21.69811321;125;2.341699948;0;0;0;1;0;13.94870998;30.4375;93;0.092
19/02/2020;52;2;0;1;1;1200;23.07692308;0;2.122042994;0;0;0;0;0;10.32234593;44.4375;64;0.153
01/01/2020;57;3;1;2;1;1850;32.45614035;0;2.88577939;1;0;1;0;1;8.504103423;44.4375;64;0.153
05/02/2020;57;3;1;2;1;1850;32.45614035;0;2.88577939;1;0;1;0;1;8.504103423;44.4375;64;0.153
02/12/2019;57;3;0;2;1;1850;32.45614035;0;2.88577939;0;0;0;0;0;8.504103423;45;64;0.139
10/01/2019;57;3;0;2;1;1300;22.80701754;0;2.595711289;0;0;0;0;0;9.311565793;45;64;0.161
05/01/2018;57;3;0;2;1;1300;22.80701754;0;2.483175989;0;0;0;0;0;9.718767326;41.34375;70;0.088
22/11/2018;52;1;0;1;1;979;18.82692308;0;6.467696898;;;;;;12.95245078;51.3125;35;0.106
05/01/2018;130;3;1;2;4;2400;18.46153846;500;2.61749467;0;0;0;1;1;7.797111274;41.34375;70;0.088
25/06/2020;45;2;0;1;1;1000;22.22222222;0;2.311231438;0;0;0;0;0;11.96225671;43.09375;71;0.323
02/07/2020;45;2;0;1;1;1000;22.22222222;375;2.311231438;1;1;1;0;0;11.96225671;43.09375;71;0.355
15/03/2019;110;3;0;1;1;3800;34.54545455;0;0.882317735;0;0;0;0;0;5.430297213;65.625;7;0.105
05/09/2018;29;1;1;1;1;1229;42.37931034;1080;0.882317735;;;;;;5.430297213;78.21875;1;0.096
14/08/2019;100;2;0;2;1;2000;20;0;0.589771524;0;0;0;0;0;8.617939392;56.5;18;0.136
10/01/2019;40;1;0;1;1;1190;29.75;728;1.022170006;0;0;0;0;0;6.303722602;49.46875;40;0.207
09/07/2019;48;2;0;1;1;1100;22.91666667;0;4.9452357;0;0;0;0;0;8.392121594;48.6875;46;0.206
01/03/2019;190;3;0;4;4;6000;31.57894737;0;1.03938045;0;0;0;0;0;2.533353306;65.76666667;6;0.201
15/02/2019;50;2;0;1;1;1000;20;0;1.822871443;0;0;0;0;0;7.216269488;45.65625;60;0.152
22/01/2020;48;2;0;1;1;1500;31.25;0;1.822871443;0;0;0;0;0;7.216269488;52.375;26;0.142
25/10/2019;48;2;0;1;1;1500;31.25;0;1.822871443;0;0;0;0;0;7.216269488;45.65625;60;0.14
27/11/2018;200;1;0;1;1;3150;15.75;693;0.350668091;;;;;;3.382783965;75.40625;2;0.173
09/07/2019;40;1;0;1;0;680;17;0;7.349155185;0;0;0;0;0;14.42967883;33.46875;93;0.129
01/01/2021;50;2;0;1;1;1300;26;0;6.070306018;0;0;0;0;0;10.90786653;51.75;32;0.25
01/01/2020;40;1;0;1;0;835;20.875;0;3.992468168;0;0;0;0;0;11.09884309;33;92;0.266
25/12/2019;40;1;0;1;0;835;20.875;0;3.992468168;0;0;0;0;0;11.09884309;32.4375;94;0.239
14/11/2019;66;2;0;1;0;1200;18.18181818;0;1.038880758;0;0;0;0;0;21.21177737;43.625;69;0.116
01/03/2019;240;4;0;4;4;6000;25;0;1.432109385;0;0;0;0;0;2.790792762;65.76666667;6;0.201
22/11/2019;162;3;0;4;2;4500;27.77777778;0;1.432109385;0;0;0;0;0;2.790792762;65.76666667;6;0.271
02/06/2019;110;2;1;1;1;4900;44.54545455;1169;1.432109385;0;0;0;0;0;2.790792762;65.76666667;6;0.183
02/03/2021;280;3;0;3;2;13000;46.42857143;0;1.432109385;0;0;0;0;0;2.790792762;59.7;11;0.233
12/02/2020;110;1;0;2;1;5500;50;0;1.432109385;0;0;0;0;0;2.790792762;56.03125;21;0.22
01/11/2019;110;1;0;2;1;5500;50;0;1.432109385;0;0;0;0;0;2.790792762;65.76666667;6;0.271
31/01/2019;61;2;0;2;1;2500;40.98360656;0;3.036254737;0;0;0;0;0;7.003467562;32.4375;94;0.242
08/04/2020;40;2;0;1;0;850;21.25;0;2.862077907;0;0;0;0;0;12.51541823;36.25;88;0.179
02/06/2019;50;1;0;1;1;1000;20;0;21.68631996;0;0;0;0;0;29.00925444;26.875;96;0.147
05/04/2019;54;2;0;2;1;2000;37.03703704;0;0.277568213;0;0;0;0;0;6.544445531;63.1875;10;0.226
03/01/2019;39;1;0;1;0;1300;33.33333333;255;0.3775665;0;0;1;0;0;6.551783553;56.1;20;0.164
15/04/2020;29;1;0;1;0;2200;75.86206897;0;0.334548407;0;0;0;0;0;6.565524783;60.34375;13;0.208
22/03/2019;28;1;0;1;0;2500;89.28571429;0;0.334548407;0;0;0;0;0;6.565524783;56.1;20;0.164
25/02/2019;84;1;0;1;1;1505;17.91666667;525;1.555108629;;;;;;6.895812477;50.21875;34;0.159
02/07/2019;46;1;0;1;0;1300;28.26086957;370;0.911913349;0;0;0;0;0;6.046796315;57.8;15;0.407
18/03/2020;50;2;0;1;1;1100;22;0;3.185209814;0;0;0;0;0;13.01232274;56.4375;20;0.176
15/01/2020;74;3;0;2;1;3200;43.24324324;0;0.729795121;0;0;0;0;0;6.130573608;47.03125;49;0.335
18/03/2020;17;1;0;1;0;1230;72.35294118;267;0.729795121;0;0;0;0;0;6.130573608;47.03125;49;0.335
12/04/2019;64;3;1;2;1;2000;31.25;500;0.273507259;0;0;0;0;0;8.621188057;46.1;57;0.201
03/12/2018;205;1;1;1;2;7000;34.14634146;0;0.66647484;;;;;;5.830427124;78.21875;1;0.107
16/07/2020;80;2;0;1;1;1700;21.25;0;0.952921292;0;0;0;0;0;1.590139867;60.90625;12;0.218
26/01/2021;89;3;0;3;1;2700;30.33707865;0;0.952921292;0;0;0;0;0;1.590139867;65.28125;4;0.142
02/07/2019;46;1;0;1;2;2500;54.34782609;0;0.952921292;0;0;0;0;0;1.590139867;71.21875;2;0.214
01/04/2020;90;3;0;1;1;2500;27.77777778;0;0.733843437;0;0;0;0;0;3.748377928;72.40625;1;0.139
22/11/2018;80;2;0;2;1;1540;19.25;303;2.70512872;;;;;;7.095553924;41.53125;68;0.119
08/02/2019;63;2;1;2;1;1295;20.55555556;315;2.70512872;;;;;;7.095553924;40.75;73;0.141
16/08/2018;62;2;1;2;1;1365;22.01612903;303;2.70512872;;;;;;7.095553924;41.53125;68;0.097
15/07/2018;63;2;1;2;1;1610;25.55555556;303;2.70512872;;;;;;7.095553924;41.53125;68;0.097
21/10/2018;62;2;1;2;1;1610;25.96774194;304;2.70512872;;;;;;7.095553924;41.53125;68;0.119
05/05/2019;63;3;0;1;1;1200;19.04761905;0;2.261416547;0;0;0;0;0;14.12933664;39.53125;78;0.144
15/02/2019;74;2;0;2;1;2000;27.02702703;1200;1.479135644;0;0;0;0;0;6.000600325;64.21875;9;0.182
07/08/2019;45;1;0;1;1;3700;82.22222222;0;1.479135644;0;0;0;0;0;6.000600325;64.21875;9;0.187
05/02/2020;198;2;1;3;1;12000;60.60606061;0;0.395787648;1;1;1;1;0;3.169924724;63.25;6;0.35
25/06/2020;65;2;0;2;2;4500;69.23076923;0;0.395787648;0;0;0;0;0;3.169924724;63.25;6;0.345
29/11/2021;30;1;0;1;1;2200;73.33333333;615;0.395787648;1;0;1;1;1;3.169924724;59.875;10;0.284
13/11/2021;30;1;0;1;1;3200;106.6666667;0;0.395787648;0;0;0;0;0;3.169924724;59.875;10;0.284
20/12/2021;30;1;0;1;1;3200;106.6666667;0;0.395787648;0;0;0;0;0;3.169924724;59.875;10;0.284
12/02/2020;78;2;0;3;1;2900;37.17948718;0;0.968629043;0;0;0;0;0;4.597203729;61.40625;11;0.066
23/06/2021;53;2;0;2;1;2500;47.16981132;0;1.60972552;0;0;0;0;0;6.481654781;56.9375;22;0.154
13/02/2019;70;1;0;1;1;1400;20;468;4.976387396;;;;;;8.390880506;48.6875;46;0.173
01/05/2021;54;1;1;2;1;5750;106.4814815;800;2.610488918;1;0;1;1;1;1.218901141;67.9375;1;0.334
02/03/2021;54;1;1;2;1;6300;116.6666667;750;2.610488918;1;0;1;1;1;1.218901141;67.9375;1;0.382
19/05/2019;48;1;0;1;1;2200;45.83333333;0;0.544165244;0;0;0;0;0;12.82053799;55.96875;21;0.12
31/07/2019;48;1;1;1;1;2200;45.83333333;512;0.544165244;0;0;0;0;0;12.82053799;55.96875;21;0.135
26/01/2021;45;1;0;1;1;2100;46.66666667;0;0.54505551;0;0;0;0;0;12.8228866;47.90625;44;0.136
25/12/2019;54;2;0;1;1;2630;48.7037037;810;0.886717415;0;0;0;0;0;3.587533294;65.76666667;6;0.271
14/05/2020;30;1;0;1;1;2300;76.66666667;0;0.886717415;0;0;0;0;0;3.587533294;56.03125;21;0.206
02/07/2019;50;1;0;2;1;3200;64;0;0.889100324;0;0;0;0;0;3.630256341;65.76666667;6;0.257
30/07/2020;50;1;0;2;1;3200;64;0;0.889100324;0;0;0;0;0;3.630256341;56.03125;21;0.269
06/08/2020;50;1;0;2;1;3200;64;0;0.889100324;0;0;0;0;0;3.630256341;56.03125;21;0.269
28/04/2019;52;2;0;1;1;2600;50;600;0.873155574;0;0;0;0;0;3.667285515;65.76666667;6;0.183
26/10/2018;150;2;1;2;1;6650;44.33333333;953;1.388866648;;;;;;1.473656234;68.96875;7;0.34
05/11/2018;150;2;1;2;1;6650;44.33333333;953;1.388866648;;;;;;1.473656234;68.96875;7;0.34
11/05/2018;103;2;0;2;0;2173;21.09708738;326;0.162658495;;;;;;6.217851965;57.75;21;0.221
30/07/2020;30;1;0;1;0;1800;60;0;0.149661666;0;0;0;0;0;6.25381661;44.3125;65;0.171
01/04/2020;109;1;0;2;2;4981;45.69724771;0;0.529641416;0;0;0;0;0;5.574034863;72.40625;1;0.139
23/06/2021;31;1;0;1;1;2335;75.32258065;0;0.529641416;0;0;0;0;0;5.574034863;66.3125;3;0.175
28/05/2020;31;1;0;1;0;2364;76.25806452;0;0.529641416;0;0;0;0;0;5.574034863;72.40625;1;0.139
01/01/2020;31;1;0;1;1;2564;82.70967742;0;0.529641416;0;0;0;0;0;5.574034863;72.40625;1;0.156
18/12/2019;31;1;0;1;1;2564;82.70967742;0;0.529641416;0;0;0;0;0;5.574034863;68.96875;3;0.229
03/02/2019;153;4;1;4;3;3500;22.87581699;0;1.155073207;;;;;;12.02244061;48.84375;45;0.139
09/11/2018;370;2;1;2;2;5600;15.13513514;0;0.201678081;;;;;;4.644120666;70.0625;6;0.185
12/01/2018;375;3;1;3;2;7000;18.66666667;0;0.201678081;;;;;;4.644120666;70.0625;6;0.079
23/11/2018;350;3;1;3;2;8400;24;0;0.201678081;;;;;;4.644120666;70.0625;6;0.185
15/02/2019;83;3;0;2;2;1345;16.20481928;0;2.147028712;0;0;0;0;0;6.694796489;35.21875;90;0.213
22/01/2019;150;3;1;3;0;3010;20.06666667;666;0.55904546;;;;;;5.815709841;56.1;20;0.164
23/11/2018;140;2;2;2;2;3150;22.5;1225;0.871373504;;;;;;5.6248845;61;17;0.249
10/01/2019;60;2;1;2;1;2530;42.16666667;800;1.308538077;0;0;0;0;0;5.285799515;62.375;12;0.153
06/06/2021;70;2;0;2;1;3239;46.27142857;671;1.894449399;0;0;1;1;0;2.148191003;67.9375;1;0.334
30/03/2021;70;2;0;2;1;2560;36.57142857;720;1.953877022;0;0;1;0;0;2.152271205;67.9375;1;0.382
24/04/2021;70;2;0;2;1;2560;36.57142857;0;1.953877022;0;0;0;0;0;2.152271205;67.9375;1;0.334
06/06/2021;70;2;0;2;1;2560;36.57142857;0;1.953877022;0;0;0;0;0;2.152271205;67.9375;1;0.334
02/03/2021;70;2;0;2;1;2680;38.28571429;720;1.953877022;0;0;1;0;0;2.152271205;67.9375;1;0.382
31/01/2019;95;3;0;2;1;2550;26.84210526;0;1.904055567;0;0;0;0;0;2.035035589;62.5;11;0.303
11/02/2019;115;1;1;1;2;3150;27.39130435;1050;0.250473268;;;;;;5.177924923;68.96875;3;0.143
21/10/2018;52;1;0;1;1;1050;20.19230769;244;3.966926609;;;;;;11.98126729;55.25;25;0.229
28/08/2018;330;4;3;4;2;7000;21.21212121;0;1.482292446;;;;;;11.81589886;54.6875;26;0.161
13/11/2018;330;2;3;2;2;7000;21.21212121;1819;1.482292446;;;;;;11.81589886;54.6875;26;0.172
09/02/2021;46;1;0;1;1;2900;63.04347826;0;0.366864141;0;0;0;0;0;6.735218775;61.16666667;8;0.188
16/03/2021;46;1;0;1;1;2900;63.04347826;0;0.366864141;0;0;0;0;0;6.735218775;61.16666667;8;0.188
23/02/2019;41;1;0;1;1;1889;46.07317073;482;0.268115149;;;;;;6.738005955;63.1875;10;0.202
09/10/2018;40;1;0;1;0;665;16.625;42;2.625396026;;;;;;14.18029386;35.71875;83;0.129
02/10/2018;43;1;0;1;0;770;17.90697674;42;2.625396026;;;;;;14.18029386;35.71875;83;0.129
15/12/2018;140;4;2;4;2;3150;22.5;0;2.203284189;;;;;;7.82500598;55.3125;24;0.119
11/09/2019;59;2;0;2;1;2800;47.45762712;0;2.176339003;0;0;0;0;0;7.737265259;56.5;18;0.136
04/03/2020;74;3;1;2;1;3000;40.54054054;1500;0.126252204;0;0;1;0;0;2.55637125;60.90625;12;0.188
01/04/2020;74;3;1;2;1;3000;40.54054054;1500;0.126252204;0;0;1;0;0;2.55637125;60.90625;12;0.189
29/09/2018;186;4;3;4;3;4690;25.21505376;1330;0.825745061;;;;;;9.426888349;63.03125;13;0.083
12/02/2019;31;1;1;1;1;1190;38.38709677;1120;1.256900547;;;;;;1.267088816;71.21875;2;0.183
05/12/2018;158;1;1;1;2;3500;22.15189873;875;0.752824229;;;;;;7.256860518;59.59375;19;0.224
